frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.334, 0.98, 1, 0.00, 0.00, 0.33, 0.26, 0.11, 0.00, 0.25, 1.06, 0.62, 0.73, 0.04, 0.66, 0.02, 0.00, 0.00, 0.54, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 0.38, 0.00, 0.07, 0.00, 0.37, 1.11, 0.51, 1.05, 0.01, 0.83, 0.08, 0.00, 0.00, 0.82, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13, 0, 0.400, 0.98, 1, 0.00, 0.00, 0.50, 0.00, 0.02, 0.00, 0.41, 1.03, 0.47, 1.03, 0.00, 0.69, 0.12, 0.00, 0.01, 0.87, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14, 0, 0.434, 0.98, 1, 0.00, 0.00, 0.59, 0.00, 0.02, 0.00, 0.41, 0.99, 0.51, 1.02, 0.00, 0.68, 0.12, 0.00, 0.01, 0.80, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15, 0, 0.467, 0.98, 1, 0.00, 0.00, 0.57, 0.00, 0.02, 0.00, 0.29, 0.89, 0.59, 1.22, 0.00, 0.65, 0.10, 0.00, 0.01, 0.52, 0.66, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16, 0, 0.500, 0.98, 1, 0.00, 0.00, 0.56, 0.00, 0.01, 0.00, 0.15, 0.76, 0.69, 1.27, 0.00, 0.58, 0.06, 0.04, 0.03, 0.21, 1.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17, 0, 0.534, 0.98, 1, 0.00, 0.00, 0.58, 0.00, 0.00, 0.00, 0.08, 0.70, 0.69, 1.34, 0.00, 0.44, 0.15, 0.04, 0.08, 0.01, 1.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18, 0, 0.567, 0.98, 1, 0.03, 0.00, 0.51, 0.00, 0.00, 0.00, 0.08, 0.74, 0.66, 1.29, 0.00, 0.28, 0.20, 0.04, 0.36, 0.08, 1.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19, 0, 0.600, 0.98, 1, 0.11, 0.00, 0.56, 0.00, 0.00, 0.00, 0.08, 0.81, 0.61, 1.44, 0.00, 0.24, 0.23, 0.00, 0.67, 0.23, 1.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20, 0, 0.634, 0.98, 1, 0.18, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.84, 0.61, 1.58, 0.03, 0.15, 0.15, 0.00, 1.01, 0.23, 1.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21, 0, 0.667, 0.98, 1, 0.20, 0.00, 0.51, 0.00, 0.00, 0.00, 0.00, 0.76, 0.57, 1.62, 0.08, 0.09, 0.07, 0.00, 1.03, 0.15, 1.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22, 0, 0.700, 0.98, 1, 0.28, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.71, 0.53, 1.54, 0.09, 0.02, 0.00, 0.00, 1.02, 0.00, 1.81, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23, 0, 0.734, 0.98, 1, 0.32, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.63, 0.47, 1.55, 0.14, 0.00, 0.00, 0.00, 0.96, 0.00, 1.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24, 0, 0.767, 0.98, 1, 0.43, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.67, 0.42, 1.51, 0.09, 0.00, 0.00, 0.00, 0.95, 0.00, 1.77, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25, 0, 0.800, 0.98, 1, 0.46, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.71, 0.37, 1.56, 0.18, 0.00, 0.00, 0.00, 0.87, 0.01, 1.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26, 0, 0.834, 0.93, 1, 0.56, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 0.62, 0.37, 1.57, 0.25, 0.03, 0.00, 0.00, 0.60, 0.01, 1.46, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
27, 0, 0.867, 0.98, 1, 0.58, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.59, 0.41, 1.68, 0.33, 0.03, 0.00, 0.00, 0.35, 0.01, 1.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28, 0, 0.900, 0.98, 1, 0.59, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.54, 0.48, 1.65, 0.23, 0.04, 0.00, 0.00, 0.16, 0.06, 1.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
29, 0, 0.934, 0.98, 1, 0.51, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.64, 0.60, 1.48, 0.09, 0.02, 0.00, 0.00, 0.39, 0.11, 1.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
30, 0, 0.967, 0.98, 1, 0.47, 0.00, 0.28, 0.04, 0.00, 0.00, 0.00, 0.66, 0.76, 1.40, 0.00, 0.02, 0.00, 0.00, 0.95, 0.13, 1.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31, 0, 1.001, 0.98, 1, 0.41, 0.00, 0.33, 0.04, 0.00, 0.00, 0.02, 0.76, 0.87, 1.48, 0.00, 0.00, 0.00, 0.00, 1.33, 0.07, 1.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32, 0, 1.034, 0.98, 1, 0.35, 0.00, 0.30, 0.04, 0.00, 0.00, 0.05, 0.81, 0.91, 1.58, 0.00, 0.00, 0.00, 0.00, 1.33, 0.01, 1.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33, 0, 1.067, 0.98, 1, 0.28, 0.00, 0.22, 0.00, 0.00, 0.00, 0.06, 0.84, 0.90, 1.67, 0.00, 0.00, 0.00, 0.00, 1.04, 0.00, 1.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34, 0, 1.101, 0.98, 1, 0.21, 0.00, 0.13, 0.00, 0.00, 0.00, 0.05, 0.78, 0.91, 1.60, 0.00, 0.00, 0.00, 0.00, 0.99, 0.00, 1.41, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35, 0, 1.134, 0.98, 1, 0.16, 0.00, 0.18, 0.00, 0.00, 0.00, 0.02, 0.77, 0.94, 1.43, 0.00, 0.00, 0.00, 0.00, 1.08, 0.00, 1.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36, 0, 1.167, 0.98, 1, 0.10, 0.00, 0.10, 0.00, 0.00, 0.00, 0.01, 0.76, 0.92, 1.30, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37, 0, 1.201, 0.98, 1, 0.02, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.77, 0.91, 1.35, 0.03, 0.00, 0.00, 0.00, 0.85, 0.00, 1.69, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38, 0, 1.234, 0.98, 1, 0.01, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.69, 0.86, 1.37, 0.05, 0.00, 0.00, 0.00, 0.71, 0.00, 1.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39, 0, 1.267, 0.98, 1, 0.01, 0.00, 0.22, 0.00, 0.00, 0.00, 0.05, 0.70, 0.87, 1.31, 0.01, 0.04, 0.00, 0.00, 0.79, 0.00, 1.85, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
40, 0, 1.301, 0.98, 1, 0.07, 0.00, 0.12, 0.00, 0.00, 0.00, 0.06, 0.70, 0.90, 1.18, 0.01, 0.04, 0.00, 0.00, 0.93, 0.00, 1.96, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
41, 0, 1.334, 0.98, 1, 0.11, 0.00, 0.07, 0.00, 0.00, 0.00, 0.06, 0.76, 0.97, 1.25, 0.00, 0.04, 0.00, 0.00, 1.11, 0.00, 2.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
42, 0, 1.367, 0.98, 1, 0.20, 0.00, 0.05, 0.00, 0.00, 0.00, 0.02, 0.74, 1.01, 1.31, 0.00, 0.00, 0.00, 0.00, 1.07, 0.00, 2.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
43, 0, 1.401, 0.98, 1, 0.29, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.70, 0.95, 1.39, 0.00, 0.02, 0.00, 0.00, 0.94, 0.00, 2.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
44, 0, 1.434, 0.98, 1, 0.50, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.61, 0.79, 1.34, 0.00, 0.02, 0.00, 0.00, 0.77, 0.00, 2.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
45, 0, 1.467, 0.98, 1, 0.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.44, 0.55, 1.27, 0.02, 0.02, 0.00, 0.00, 0.71, 0.00, 2.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
46, 0, 1.501, 0.98, 1, 0.67, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.34, 0.43, 1.18, 0.02, 0.00, 0.00, 0.00, 0.70, 0.03, 2.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
47, 0, 1.534, 0.98, 1, 0.70, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.32, 0.37, 1.14, 0.02, 0.00, 0.08, 0.00, 0.66, 0.17, 2.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
48, 0, 1.568, 0.98, 1, 0.74, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.32, 0.37, 1.02, 0.00, 0.00, 0.08, 0.00, 0.64, 0.34, 2.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
49, 0, 1.601, 0.98, 1, 0.75, 0.00, 0.19, 0.00, 0.00, 0.00, 0.00, 0.31, 0.36, 0.98, 0.00, 0.00, 0.08, 0.00, 0.65, 0.54, 2.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
50, 0, 1.634, 0.98, 1, 0.73, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.28, 0.37, 0.99, 0.00, 0.00, 0.00, 0.00, 0.64, 0.69, 2.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
51, 0, 1.668, 0.98, 1, 0.54, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.24, 0.30, 0.99, 0.00, 0.00, 0.00, 0.00, 0.65, 0.69, 1.89, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
52, 0, 1.701, 0.98, 1, 0.42, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.22, 0.19, 0.97, 0.00, 0.00, 0.00, 0.00, 0.58, 0.68, 1.74, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
53, 0, 1.734, 0.98, 1, 0.36, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.20, 0.09, 0.97, 0.00, 0.00, 0.02, 0.00, 0.57, 0.51, 1.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
54, 0, 1.768, 0.98, 1, 0.40, 0.00, 0.24, 0.00, 0.00, 0.00, 0.00, 0.26, 0.13, 0.99, 0.00, 0.00, 0.02, 0.00, 0.55, 0.40, 1.40, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
55, 0, 1.801, 0.98, 1, 0.48, 0.05, 0.25, 0.00, 0.00, 0.00, 0.00, 0.31, 0.16, 1.04, 0.00, 0.00, 0.02, 0.00, 0.60, 0.33, 1.39, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
56, 0, 1.834, 0.98, 1, 0.43, 0.05, 0.31, 0.00, 0.00, 0.00, 0.00, 0.35, 0.16, 1.04, 0.00, 0.00, 0.00, 0.00, 0.66, 0.36, 1.46, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
57, 0, 1.868, 0.98, 1, 0.45, 0.05, 0.33, 0.00, 0.00, 0.00, 0.00, 0.39, 0.12, 1.14, 0.00, 0.05, 0.00, 0.00, 0.65, 0.41, 1.44, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
58, 0, 1.901, 0.98, 1, 0.39, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.40, 0.12, 1.12, 0.00, 0.12, 0.00, 0.00, 0.67, 0.39, 1.48, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
59, 0, 1.934, 0.98, 1, 0.31, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.41, 0.17, 1.17, 0.00, 0.30, 0.00, 0.00, 0.53, 0.31, 1.42, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
60, 0, 1.968, 0.98, 1, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.23, 1.26, 0.04, 0.56, 0.00, 0.00, 0.42, 0.21, 1.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
61, 0, 2.001, 0.98, 1, 0.11, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.30, 1.33, 0.04, 0.83, 0.00, 0.00, 0.29, 0.10, 1.66, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62, 0, 2.034, 0.98, 1, 0.04, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.34, 1.46, 0.11, 0.94, 0.06, 0.01, 0.20, 0.10, 1.72, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63, 0, 2.068, 0.98, 1, 0.12, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.50, 1.46, 0.21, 0.88, 0.11, 0.01, 0.35, 0.35, 1.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
64, 0, 2.101, 0.98, 1, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.52, 0.72, 1.46, 0.21, 0.70, 0.21, 0.01, 0.49, 0.64, 1.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
65, 0, 2.134, 0.98, 1, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.91, 1.41, 0.15, 0.54, 0.21, 0.00, 0.96, 0.99, 1.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
66, 0, 2.168, 0.98, 1, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.68, 0.90, 1.36, 0.00, 0.30, 0.18, 0.00, 1.44, 1.23, 1.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
67, 0, 2.201, 0.98, 1, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.68, 0.85, 1.41, 0.00, 0.14, 0.08, 0.00, 1.74, 1.35, 1.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
68, 0, 2.235, 0.98, 1, 0.01, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.62, 0.88, 1.39, 0.00, 0.00, 0.02, 0.00, 1.88, 1.32, 1.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
69, 0, 2.268, 0.98, 1, 0.00, 0.00, 0.03, 0.01, 0.00, 0.00, 0.00, 0.69, 1.02, 1.33, 0.00, 0.00, 0.00, 0.00, 1.94, 1.43, 1.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
70, 0, 2.301, 0.98, 1, 0.00, 0.00, 0.08, 0.01, 0.00, 0.00, 0.00, 0.61, 1.09, 1.11, 0.00, 0.00, 0.00, 0.00, 2.20, 1.60, 1.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
