frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.400, 0.98, 1, 0.24, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 1.33, 0.03, 2.00, 0.00, 1.06, 0.00, 0.00, 0.57, 0.29, 1.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12, 0, 0.440, 0.98, 1, 0.24, 0.25, 0.01, 0.00, 0.00, 0.00, 0.00, 1.29, 0.10, 2.19, 0.00, 1.20, 0.00, 0.00, 0.61, 0.35, 1.64, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13, 0, 0.480, 0.98, 1, 0.25, 0.13, 0.01, 0.00, 0.00, 0.00, 0.00, 1.24, 0.16, 2.16, 0.00, 1.08, 0.00, 0.00, 0.72, 0.43, 1.82, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14, 0, 0.520, 0.98, 1, 0.36, 0.05, 0.01, 0.00, 0.06, 0.00, 0.00, 1.19, 0.22, 2.19, 0.00, 0.75, 0.03, 0.00, 0.87, 0.40, 1.93, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
15, 0, 0.560, 0.98, 1, 0.52, 0.00, 0.00, 0.00, 0.10, 0.00, 0.00, 1.05, 0.18, 2.11, 0.00, 0.32, 0.13, 0.00, 1.09, 0.36, 1.95, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
16, 0, 0.600, 0.98, 1, 0.58, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 1.10, 0.19, 2.20, 0.00, 0.06, 0.16, 0.00, 1.26, 0.17, 2.04, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
17, 0, 0.640, 0.98, 1, 0.52, 0.00, 0.00, 0.00, 0.14, 0.00, 0.00, 1.18, 0.20, 2.24, 0.00, 0.00, 0.29, 0.00, 1.26, 0.09, 2.32, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
18, 0, 0.680, 0.98, 1, 0.44, 0.00, 0.00, 0.00, 0.19, 0.00, 0.00, 1.33, 0.26, 2.19, 0.00, 0.00, 0.38, 0.00, 1.05, 0.04, 2.43, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
19, 0, 0.720, 0.98, 1, 0.44, 0.00, 0.04, 0.00, 0.20, 0.00, 0.00, 1.30, 0.27, 2.17, 0.02, 0.00, 0.48, 0.00, 0.87, 0.04, 2.43, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
20, 0, 0.760, 0.98, 1, 0.57, 0.00, 0.12, 0.00, 0.26, 0.00, 0.00, 1.29, 0.26, 2.08, 0.07, 0.00, 0.44, 0.00, 0.69, 0.00, 2.29, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
21, 0, 0.800, 0.98, 1, 0.56, 0.00, 0.14, 0.00, 0.27, 0.00, 0.00, 1.23, 0.25, 2.02, 0.13, 0.00, 0.38, 0.00, 0.67, 0.00, 2.23, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
22, 0, 0.840, 0.98, 1, 0.60, 0.00, 0.09, 0.00, 0.23, 0.00, 0.00, 1.20, 0.19, 1.88, 0.11, 0.00, 0.43, 0.00, 0.57, 0.00, 2.25, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
23, 0, 0.880, 0.98, 1, 0.58, 0.00, 0.02, 0.00, 0.16, 0.00, 0.00, 1.13, 0.13, 1.91, 0.06, 0.03, 0.37, 0.00, 0.49, 0.00, 2.29, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
24, 0, 0.920, 0.98, 1, 0.67, 0.00, 0.00, 0.13, 0.06, 0.00, 0.00, 1.03, 0.04, 1.97, 0.00, 0.03, 0.26, 0.00, 0.47, 0.00, 2.34, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
25, 0, 0.960, 0.98, 1, 0.72, 0.00, 0.00, 0.25, 0.04, 0.00, 0.00, 0.97, 0.04, 2.03, 0.00, 0.03, 0.08, 0.00, 0.43, 0.00, 2.39, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
26, 0, 1.000, 0.98, 1, 0.73, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.97, 0.01, 2.01, 0.00, 0.00, 0.02, 0.00, 0.49, 0.06, 2.51, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
27, 0, 1.040, 0.98, 1, 0.83, 0.00, 0.00, 0.34, 0.01, 0.00, 0.00, 1.04, 0.01, 1.94, 0.00, 0.00, 0.00, 0.00, 0.41, 0.07, 2.48, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28, 0, 1.080, 0.98, 1, 0.87, 0.00, 0.00, 0.31, 0.01, 0.00, 0.00, 1.05, 0.00, 1.96, 0.01, 0.00, 0.00, 0.00, 0.44, 0.10, 2.40, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29, 0, 1.120, 0.98, 1, 1.07, 0.00, 0.00, 0.28, 0.01, 0.00, 0.00, 1.10, 0.05, 1.89, 0.01, 0.08, 0.00, 0.00, 0.44, 0.15, 2.09, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30, 0, 1.160, 0.98, 1, 1.09, 0.00, 0.05, 0.12, 0.01, 0.00, 0.00, 1.12, 0.05, 1.89, 0.05, 0.10, 0.00, 0.00, 0.50, 0.19, 2.04, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31, 0, 1.200, 0.98, 1, 1.12, 0.00, 0.09, 0.08, 0.00, 0.00, 0.00, 1.20, 0.05, 1.80, 0.07, 0.24, 0.00, 0.00, 0.45, 0.18, 1.98, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32, 0, 1.240, 0.98, 1, 0.97, 0.00, 0.09, 0.12, 0.00, 0.00, 0.00, 1.33, 0.00, 1.85, 0.07, 0.40, 0.00, 0.00, 0.40, 0.14, 1.91, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33, 0, 1.280, 0.98, 1, 0.96, 0.06, 0.10, 0.16, 0.00, 0.00, 0.00, 1.50, 0.00, 1.85, 0.09, 0.65, 0.00, 0.00, 0.46, 0.29, 1.77, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34, 0, 1.320, 0.98, 1, 0.98, 0.09, 0.14, 0.14, 0.00, 0.00, 0.00, 1.68, 0.00, 2.03, 0.11, 0.67, 0.00, 0.00, 0.40, 0.41, 1.73, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35, 0, 1.360, 0.98, 1, 0.94, 0.11, 0.21, 0.07, 0.00, 0.00, 0.00, 1.69, 0.00, 2.04, 0.31, 0.67, 0.00, 0.00, 0.27, 0.45, 1.81, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36, 0, 1.400, 0.98, 1, 0.85, 0.10, 0.17, 0.08, 0.00, 0.00, 0.00, 1.67, 0.00, 2.04, 0.35, 0.67, 0.00, 0.00, 0.05, 0.48, 1.69, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37, 0, 1.440, 0.98, 1, 0.84, 0.20, 0.23, 0.05, 0.00, 0.00, 0.00, 1.59, 0.00, 1.95, 0.42, 0.83, 0.00, 0.01, 0.01, 0.59, 1.56, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38, 0, 1.480, 0.98, 1, 0.91, 0.17, 0.30, 0.04, 0.00, 0.00, 0.00, 1.55, 0.00, 1.98, 0.37, 0.81, 0.00, 0.01, 0.07, 0.62, 1.52, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39, 0, 1.520, 0.98, 1, 1.00, 0.12, 0.39, 0.05, 0.00, 0.00, 0.01, 1.55, 0.00, 1.97, 0.28, 0.84, 0.00, 0.01, 0.18, 0.81, 1.59, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
40, 0, 1.560, 0.98, 1, 0.87, 0.00, 0.43, 0.05, 0.07, 0.00, 0.01, 1.54, 0.01, 2.01, 0.15, 0.70, 0.00, 0.00, 0.43, 0.68, 1.67, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
41, 0, 1.600, 0.98, 1, 0.76, 0.03, 0.37, 0.05, 0.10, 0.00, 0.09, 1.52, 0.01, 1.92, 0.00, 0.74, 0.00, 0.00, 0.71, 0.75, 1.53, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
42, 0, 1.640, 0.98, 1, 0.57, 0.07, 0.39, 0.00, 0.14, 0.00, 0.12, 1.42, 0.01, 1.95, 0.00, 0.63, 0.00, 0.00, 0.90, 0.43, 1.04, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
43, 0, 1.680, 0.98, 1, 0.46, 0.11, 0.37, 0.00, 0.13, 0.00, 0.18, 1.34, 0.00, 1.86, 0.00, 0.75, 0.05, 0.00, 0.91, 0.41, 0.57, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
44, 0, 1.720, 0.98, 1, 0.37, 0.12, 0.47, 0.00, 0.20, 0.00, 0.16, 1.33, 0.00, 1.82, 0.00, 0.88, 0.05, 0.00, 0.75, 0.27, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.760, 0.98, 1, 0.31, 0.10, 0.53, 0.00, 0.23, 0.00, 0.16, 1.32, 0.00, 1.71, 0.01, 1.04, 0.05, 0.00, 0.71, 0.25, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.800, 0.98, 1, 0.28, 0.05, 0.52, 0.00, 0.23, 0.00, 0.16, 1.27, 0.00, 1.62, 0.01, 1.08, 0.03, 0.00, 0.63, 0.24, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.840, 0.98, 1, 0.30, 0.01, 0.51, 0.00, 0.14, 0.00, 0.21, 1.15, 0.00, 1.49, 0.04, 1.08, 0.03, 0.02, 0.59, 0.37, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.880, 0.98, 1, 0.31, 0.00, 0.49, 0.00, 0.09, 0.00, 0.29, 1.09, 0.00, 1.43, 0.10, 1.09, 0.03, 0.09, 0.33, 0.49, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.920, 0.98, 1, 0.35, 0.01, 0.52, 0.00, 0.05, 0.00, 0.36, 1.11, 0.00, 1.37, 0.20, 1.14, 0.00, 0.22, 0.12, 0.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.960, 0.98, 1, 0.28, 0.01, 0.52, 0.00, 0.03, 0.00, 0.39, 1.26, 0.00, 1.44, 0.27, 1.11, 0.00, 0.36, 0.00, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 2.000, 0.98, 1, 0.25, 0.01, 0.53, 0.00, 0.08, 0.00, 0.46, 1.31, 0.00, 1.50, 0.24, 1.08, 0.00, 0.31, 0.02, 0.50, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52, 0, 2.040, 0.98, 1, 0.13, 0.00, 0.47, 0.00, 0.19, 0.00, 0.42, 1.46, 0.01, 1.62, 0.13, 1.11, 0.12, 0.26, 0.06, 0.50, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53, 0, 2.080, 0.98, 1, 0.08, 0.00, 0.40, 0.00, 0.29, 0.00, 0.36, 1.53, 0.01, 1.74, 0.04, 1.23, 0.13, 0.19, 0.12, 0.49, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 2.120, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.31, 0.00, 0.30, 1.54, 0.01, 1.66, 0.00, 1.09, 0.16, 0.19, 0.40, 0.31, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.160, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.26, 0.00, 0.31, 1.38, 0.00, 1.58, 0.00, 0.86, 0.05, 0.19, 0.47, 0.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.200, 0.98, 1, 0.00, 0.00, 0.29, 0.00, 0.23, 0.00, 0.31, 1.20, 0.00, 1.39, 0.00, 0.58, 0.04, 0.19, 0.51, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.240, 0.98, 1, 0.00, 0.00, 0.26, 0.00, 0.24, 0.00, 0.23, 1.26, 0.00, 1.51, 0.00, 0.65, 0.01, 0.27, 0.37, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.280, 0.98, 1, 0.00, 0.00, 0.24, 0.00, 0.25, 0.00, 0.15, 1.36, 0.02, 1.65, 0.00, 0.70, 0.00, 0.25, 0.35, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.320, 0.98, 1, 0.00, 0.00, 0.27, 0.00, 0.25, 0.00, 0.14, 1.39, 0.04, 1.79, 0.00, 0.74, 0.00, 0.23, 0.34, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.360, 0.98, 1, 0.00, 0.00, 0.26, 0.00, 0.26, 0.00, 0.20, 1.36, 0.05, 1.83, 0.00, 0.72, 0.00, 0.14, 0.26, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.400, 0.98, 1, 0.02, 0.00, 0.27, 0.00, 0.26, 0.00, 0.30, 1.28, 0.03, 1.79, 0.00, 0.66, 0.00, 0.08, 0.16, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.440, 0.98, 1, 0.02, 0.00, 0.28, 0.00, 0.22, 0.00, 0.30, 1.30, 0.01, 1.90, 0.00, 0.62, 0.00, 0.10, 0.08, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.480, 0.98, 1, 0.02, 0.00, 0.37, 0.00, 0.22, 0.00, 0.26, 1.27, 0.02, 2.01, 0.00, 0.56, 0.00, 0.09, 0.01, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.520, 0.98, 1, 0.00, 0.00, 0.49, 0.00, 0.28, 0.00, 0.16, 1.26, 0.05, 2.10, 0.00, 0.49, 0.00, 0.09, 0.11, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.560, 0.98, 1, 0.00, 0.00, 0.57, 0.00, 0.32, 0.00, 0.10, 1.25, 0.06, 1.98, 0.00, 0.34, 0.00, 0.02, 0.24, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.600, 0.98, 1, 0.00, 0.00, 0.60, 0.00, 0.32, 0.00, 0.08, 1.30, 0.09, 1.89, 0.00, 0.20, 0.00, 0.00, 0.36, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.640, 0.98, 1, 0.00, 0.00, 0.54, 0.00, 0.31, 0.00, 0.04, 1.39, 0.13, 1.78, 0.00, 0.19, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.680, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.36, 0.00, 0.07, 1.38, 0.19, 1.80, 0.00, 0.30, 0.00, 0.03, 0.52, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.720, 0.98, 1, 0.00, 0.00, 0.43, 0.00, 0.38, 0.00, 0.04, 1.40, 0.22, 1.77, 0.00, 0.46, 0.00, 0.04, 0.45, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.760, 0.98, 1, 0.00, 0.00, 0.41, 0.03, 0.37, 0.00, 0.04, 1.33, 0.20, 1.88, 0.03, 0.61, 0.00, 0.09, 0.27, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
