frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
12, 0, 0.440, 0.93, 1, 0.00, 0.04, 1.09, 0.00, 0.01, 0.06, 0.45, 0.71, 0.00, 0.93, 0.21, 1.55, 0.03, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13, 0, 0.480, 0.93, 1, 0.00, 0.03, 1.14, 0.00, 0.01, 0.00, 0.49, 0.65, 0.00, 0.89, 0.21, 1.52, 0.05, 0.77, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14, 0, 0.520, 0.93, 1, 0.00, 0.00, 1.17, 0.00, 0.01, 0.00, 0.53, 0.58, 0.00, 0.84, 0.03, 1.50, 0.09, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15, 0, 0.560, 0.93, 1, 0.02, 0.00, 0.96, 0.09, 0.00, 0.44, 0.41, 0.45, 0.00, 0.99, 0.07, 1.17, 0.10, 0.71, 0.15, 0.16, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16, 0, 0.600, 0.77, 1, 0.02, 0.00, 0.92, 0.09, 0.00, 0.44, 0.34, 0.32, 0.00, 1.09, 0.07, 0.88, 0.07, 0.78, 0.29, 0.49, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17, 0, 0.640, 0.98, 1, 0.02, 0.00, 0.85, 0.09, 0.00, 0.44, 0.29, 0.16, 0.00, 1.20, 0.13, 0.73, 0.04, 0.90, 0.39, 0.79, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18, 0, 0.680, 0.98, 1, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.34, 0.09, 0.00, 1.17, 0.08, 0.95, 0.08, 1.05, 0.28, 0.88, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19, 0, 0.720, 0.98, 1, 0.00, 0.00, 0.98, 0.00, 0.00, 0.00, 0.30, 0.05, 0.00, 1.27, 0.17, 1.04, 0.14, 0.96, 0.21, 0.76, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20, 0, 0.760, 0.98, 1, 0.00, 0.00, 1.03, 0.00, 0.00, 0.06, 0.23, 0.04, 0.00, 1.35, 0.16, 0.95, 0.15, 0.77, 0.16, 0.68, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.800, 0.98, 1, 0.00, 0.00, 1.12, 0.00, 0.00, 0.07, 0.16, 0.04, 0.00, 1.43, 0.24, 0.84, 0.12, 0.57, 0.23, 0.68, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.840, 0.98, 1, 0.00, 0.00, 1.14, 0.00, 0.00, 0.07, 0.14, 0.03, 0.00, 1.43, 0.24, 0.80, 0.11, 0.47, 0.25, 0.71, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.880, 0.98, 1, 0.00, 0.00, 1.12, 0.00, 0.00, 0.12, 0.10, 0.00, 0.00, 1.45, 0.24, 0.80, 0.21, 0.37, 0.36, 0.63, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.920, 0.98, 1, 0.00, 0.00, 1.18, 0.00, 0.00, 0.16, 0.09, 0.08, 0.00, 1.28, 0.23, 0.77, 0.26, 0.29, 0.38, 0.56, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 0.960, 0.98, 1, 0.00, 0.00, 1.30, 0.00, 0.00, 0.25, 0.09, 0.16, 0.00, 1.09, 0.17, 0.78, 0.30, 0.23, 0.43, 0.45, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 1.000, 0.98, 1, 0.00, 0.00, 1.40, 0.00, 0.00, 0.24, 0.10, 0.23, 0.00, 0.90, 0.14, 0.78, 0.28, 0.21, 0.38, 0.46, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 1.040, 0.98, 1, 0.00, 0.00, 1.44, 0.00, 0.00, 0.17, 0.06, 0.26, 0.00, 0.61, 0.05, 0.67, 0.18, 0.15, 0.26, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.080, 0.98, 1, 0.00, 0.00, 1.45, 0.08, 0.00, 0.08, 0.03, 0.27, 0.00, 0.37, 0.02, 0.50, 0.09, 0.08, 0.12, 0.31, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.120, 0.98, 1, 0.00, 0.00, 1.48, 0.08, 0.00, 0.07, 0.00, 0.33, 0.00, 0.19, 0.00, 0.43, 0.00, 0.01, 0.00, 0.32, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.160, 0.98, 1, 0.00, 0.00, 1.42, 0.08, 0.00, 0.08, 0.00, 0.33, 0.00, 0.29, 0.00, 0.45, 0.00, 0.00, 0.09, 0.47, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.200, 0.98, 1, 0.00, 0.00, 1.36, 0.00, 0.00, 0.12, 0.00, 0.35, 0.00, 0.37, 0.00, 0.53, 0.00, 0.00, 0.18, 0.54, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.240, 0.98, 1, 0.00, 0.00, 1.32, 0.00, 0.00, 0.11, 0.00, 0.35, 0.00, 0.36, 0.00, 0.53, 0.00, 0.00, 0.25, 0.53, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.280, 0.98, 1, 0.00, 0.00, 1.36, 0.00, 0.00, 0.09, 0.14, 0.46, 0.00, 0.58, 0.06, 0.77, 0.00, 0.15, 0.16, 0.33, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.320, 0.88, 1, 0.00, 0.00, 1.39, 0.00, 0.00, 0.06, 0.28, 0.55, 0.00, 0.79, 0.10, 0.96, 0.00, 0.30, 0.06, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.360, 0.88, 1, 0.00, 0.00, 1.42, 0.00, 0.00, 0.00, 0.40, 0.58, 0.00, 1.03, 0.15, 1.05, 0.01, 0.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.400, 0.88, 1, 0.00, 0.00, 1.44, 0.00, 0.00, 0.00, 0.40, 0.43, 0.00, 1.05, 0.12, 0.96, 0.01, 0.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.440, 0.88, 1, 0.00, 0.00, 1.54, 0.00, 0.00, 0.00, 0.38, 0.39, 0.00, 1.05, 0.15, 0.78, 0.01, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.480, 0.88, 1, 0.00, 0.00, 1.61, 0.00, 0.02, 0.00, 0.37, 0.40, 0.00, 1.02, 0.15, 0.71, 0.00, 0.15, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.520, 0.88, 1, 0.00, 0.00, 1.66, 0.00, 0.10, 0.00, 0.32, 0.48, 0.00, 1.05, 0.27, 0.62, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.560, 0.88, 1, 0.00, 0.00, 1.60, 0.00, 0.24, 0.00, 0.25, 0.57, 0.00, 0.96, 0.32, 0.69, 0.00, 0.00, 0.17, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.600, 0.88, 1, 0.00, 0.00, 1.59, 0.00, 0.39, 0.00, 0.23, 0.64, 0.00, 0.86, 0.38, 0.69, 0.00, 0.00, 0.39, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.640, 0.88, 1, 0.00, 0.00, 1.53, 0.00, 0.49, 0.00, 0.15, 0.73, 0.00, 0.88, 0.66, 0.93, 0.00, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.680, 0.88, 1, 0.00, 0.00, 1.59, 0.00, 0.52, 0.00, 0.08, 0.74, 0.00, 1.05, 1.08, 1.10, 0.00, 0.00, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.720, 0.88, 1, 0.00, 0.00, 1.48, 0.00, 0.44, 0.00, 0.00, 0.75, 0.00, 1.28, 1.32, 1.12, 0.00, 0.00, 0.16, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.760, 0.88, 1, 0.00, 0.00, 1.39, 0.00, 0.35, 0.00, 0.00, 0.76, 0.00, 1.36, 1.24, 0.93, 0.00, 0.00, 0.23, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.800, 0.88, 1, 0.00, 0.00, 1.38, 0.00, 0.28, 0.00, 0.02, 0.82, 0.00, 1.36, 0.89, 0.66, 0.00, 0.00, 0.20, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.840, 0.88, 1, 0.00, 0.00, 1.51, 0.00, 0.29, 0.00, 0.05, 0.91, 0.00, 1.39, 0.68, 0.57, 0.00, 0.02, 0.10, 0.15, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.880, 0.88, 1, 0.00, 0.00, 1.55, 0.00, 0.31, 0.00, 0.05, 0.93, 0.00, 1.23, 0.45, 0.40, 0.00, 0.15, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.920, 0.88, 1, 0.00, 0.00, 1.44, 0.00, 0.28, 0.00, 0.03, 0.92, 0.00, 1.11, 0.43, 0.33, 0.00, 0.28, 0.02, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.960, 0.88, 1, 0.00, 0.00, 1.44, 0.00, 0.29, 0.05, 0.00, 0.97, 0.00, 0.71, 0.43, 0.17, 0.00, 0.27, 0.26, 0.24, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 2.000, 0.88, 1, 0.00, 0.00, 1.54, 0.00, 0.31, 0.12, 0.00, 1.11, 0.00, 0.49, 0.35, 0.08, 0.00, 0.13, 0.55, 0.38, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52, 0, 2.040, 0.88, 1, 0.00, 0.00, 1.60, 0.00, 0.35, 0.23, 0.00, 1.18, 0.00, 0.22, 0.30, 0.00, 0.00, 0.00, 1.10, 0.41, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53, 0, 2.080, 0.88, 1, 0.00, 0.00, 1.54, 0.00, 0.39, 0.28, 0.00, 1.22, 0.00, 0.11, 0.27, 0.00, 0.00, 0.00, 1.50, 0.36, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
54, 0, 2.120, 0.88, 1, 0.00, 0.00, 1.48, 0.00, 0.36, 0.31, 0.00, 1.06, 0.00, 0.03, 0.24, 0.00, 0.00, 0.00, 1.76, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55, 0, 2.160, 0.93, 1, 0.00, 0.00, 1.53, 0.00, 0.33, 0.27, 0.00, 0.91, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 1.71, 0.57, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56, 0, 2.200, 0.93, 1, 0.00, 0.00, 1.54, 0.00, 0.27, 0.39, 0.00, 0.74, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 1.53, 0.78, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
57, 0, 2.240, 0.93, 1, 0.00, 0.00, 1.54, 0.00, 0.26, 0.50, 0.00, 0.76, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 1.37, 0.94, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
58, 0, 2.280, 0.93, 1, 0.00, 0.00, 1.41, 0.00, 0.33, 0.53, 0.00, 0.78, 0.00, 0.42, 0.00, 0.00, 0.00, 0.00, 1.14, 0.69, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
59, 0, 2.320, 0.93, 1, 0.00, 0.00, 1.33, 0.00, 0.40, 0.30, 0.00, 0.73, 0.00, 0.49, 0.00, 0.00, 0.00, 0.00, 0.94, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
60, 0, 2.360, 0.93, 1, 0.00, 0.00, 1.30, 0.00, 0.45, 0.12, 0.00, 0.60, 0.00, 0.61, 0.01, 0.00, 0.00, 0.00, 0.69, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
61, 0, 2.400, 0.93, 1, 0.00, 0.00, 1.34, 0.00, 0.42, 0.05, 0.00, 0.51, 0.00, 0.57, 0.01, 0.00, 0.00, 0.00, 0.54, 0.14, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
62, 0, 2.440, 0.93, 1, 0.00, 0.00, 1.37, 0.00, 0.39, 0.13, 0.00, 0.44, 0.00, 0.60, 0.01, 0.00, 0.00, 0.00, 0.38, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
63, 0, 2.480, 0.93, 1, 0.00, 0.00, 1.40, 0.00, 0.38, 0.10, 0.04, 0.38, 0.00, 0.67, 0.15, 0.00, 0.00, 0.05, 0.25, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
64, 0, 2.520, 0.93, 1, 0.00, 0.00, 1.43, 0.00, 0.33, 0.08, 0.10, 0.30, 0.00, 0.72, 0.22, 0.09, 0.00, 0.07, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.560, 0.93, 1, 0.00, 0.00, 1.37, 0.00, 0.30, 0.05, 0.11, 0.33, 0.00, 0.83, 0.28, 0.24, 0.00, 0.09, 0.10, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.600, 0.88, 1, 0.00, 0.00, 1.32, 0.00, 0.27, 0.13, 0.12, 0.37, 0.00, 0.82, 0.21, 0.39, 0.00, 0.06, 0.08, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.640, 0.88, 1, 0.00, 0.10, 1.37, 0.00, 0.29, 0.13, 0.15, 0.48, 0.00, 0.89, 0.14, 0.34, 0.00, 0.05, 0.08, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.680, 0.93, 1, 0.00, 0.13, 1.52, 0.00, 0.31, 0.15, 0.23, 0.49, 0.00, 0.87, 0.12, 0.26, 0.00, 0.02, 0.08, 0.00, 0.17, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.720, 0.93, 1, 0.00, 0.18, 1.62, 0.00, 0.32, 0.17, 0.28, 0.59, 0.00, 0.93, 0.04, 0.16, 0.01, 0.00, 0.11, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.760, 0.93, 1, 0.00, 0.15, 1.60, 0.00, 0.32, 0.17, 0.27, 0.63, 0.00, 0.96, 0.04, 0.17, 0.01, 0.00, 0.13, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
