frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
30, 0, 1.160, 0.98, 1, 0.00, 0.00, 0.05, 0.00, 0.39, 0.00, 0.03, 1.00, 0.00, 1.44, 0.00, 0.54, 0.38, 0.38, 0.78, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.200, 0.98, 1, 0.00, 0.00, 0.10, 0.00, 0.41, 0.00, 0.05, 1.04, 0.00, 1.36, 0.00, 0.68, 0.31, 0.37, 0.65, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.240, 0.98, 1, 0.00, 0.00, 0.11, 0.00, 0.45, 0.00, 0.08, 1.02, 0.00, 1.42, 0.00, 0.79, 0.24, 0.32, 0.60, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.280, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.45, 0.00, 0.12, 0.97, 0.00, 1.44, 0.00, 0.83, 0.13, 0.31, 0.60, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.320, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.41, 0.00, 0.12, 0.87, 0.00, 1.54, 0.00, 0.81, 0.06, 0.37, 0.39, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.360, 0.98, 1, 0.00, 0.02, 0.01, 0.00, 0.32, 0.00, 0.08, 0.74, 0.00, 1.50, 0.00, 0.87, 0.03, 0.51, 0.20, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.400, 0.98, 1, 0.00, 0.06, 0.03, 0.00, 0.26, 0.00, 0.03, 0.64, 0.00, 1.56, 0.00, 0.96, 0.03, 0.70, 0.02, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.440, 0.98, 1, 0.00, 0.15, 0.03, 0.00, 0.20, 0.00, 0.01, 0.63, 0.00, 1.46, 0.00, 1.01, 0.00, 0.71, 0.00, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.480, 0.98, 1, 0.00, 0.15, 0.03, 0.00, 0.24, 0.00, 0.01, 0.69, 0.00, 1.56, 0.00, 0.98, 0.01, 0.59, 0.00, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.520, 0.98, 1, 0.00, 0.16, 0.06, 0.00, 0.25, 0.00, 0.02, 0.79, 0.00, 1.58, 0.00, 0.85, 0.01, 0.38, 0.09, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.560, 0.98, 1, 0.00, 0.07, 0.10, 0.00, 0.29, 0.00, 0.05, 0.80, 0.00, 1.70, 0.00, 0.82, 0.01, 0.28, 0.16, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41, 0, 1.600, 0.98, 1, 0.00, 0.04, 0.12, 0.00, 0.26, 0.00, 0.06, 0.75, 0.00, 1.63, 0.00, 0.71, 0.00, 0.22, 0.28, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.640, 0.98, 1, 0.00, 0.00, 0.07, 0.00, 0.25, 0.00, 0.05, 0.66, 0.00, 1.52, 0.00, 0.68, 0.00, 0.26, 0.32, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.680, 0.98, 1, 0.00, 0.02, 0.03, 0.00, 0.20, 0.00, 0.04, 0.60, 0.00, 1.43, 0.00, 0.62, 0.00, 0.28, 0.37, 0.25, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.720, 0.98, 1, 0.00, 0.02, 0.00, 0.00, 0.18, 0.00, 0.04, 0.58, 0.00, 1.51, 0.00, 0.60, 0.00, 0.30, 0.46, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.760, 0.98, 1, 0.00, 0.02, 0.00, 0.00, 0.15, 0.00, 0.04, 0.67, 0.00, 1.53, 0.00, 0.62, 0.00, 0.27, 0.44, 0.29, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.800, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.15, 0.00, 0.00, 0.76, 0.00, 1.43, 0.00, 0.66, 0.00, 0.33, 0.36, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.840, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.21, 0.00, 0.00, 0.97, 0.00, 1.22, 0.00, 0.72, 0.12, 0.31, 0.22, 0.32, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.880, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.24, 0.00, 0.00, 1.09, 0.00, 1.23, 0.00, 0.78, 0.18, 0.25, 0.18, 0.29, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.920, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.25, 0.00, 0.00, 1.15, 0.00, 1.34, 0.00, 0.79, 0.30, 0.13, 0.21, 0.24, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
50, 0, 1.960, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.20, 0.00, 0.00, 1.10, 0.05, 1.51, 0.00, 0.73, 0.26, 0.12, 0.29, 0.23, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
51, 0, 2.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.26, 0.00, 0.00, 1.16, 0.10, 1.51, 0.00, 0.59, 0.32, 0.08, 0.37, 0.30, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52, 0, 2.040, 0.98, 1, 0.06, 0.00, 0.07, 0.00, 0.29, 0.00, 0.00, 1.09, 0.18, 1.33, 0.00, 0.37, 0.23, 0.05, 0.61, 0.41, 0.47, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
53, 0, 2.080, 0.98, 1, 0.07, 0.00, 0.12, 0.00, 0.30, 0.00, 0.00, 1.07, 0.17, 1.13, 0.00, 0.26, 0.16, 0.00, 0.79, 0.47, 0.61, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
54, 0, 2.120, 0.98, 1, 0.07, 0.00, 0.22, 0.00, 0.28, 0.00, 0.00, 0.85, 0.18, 1.12, 0.00, 0.29, 0.13, 0.00, 0.88, 0.64, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55, 0, 2.160, 0.98, 1, 0.01, 0.00, 0.20, 0.00, 0.29, 0.00, 0.00, 0.79, 0.11, 1.56, 0.07, 0.39, 0.11, 0.11, 0.58, 0.49, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56, 0, 2.200, 0.98, 1, 0.00, 0.00, 0.24, 0.00, 0.32, 0.00, 0.00, 0.78, 0.08, 2.03, 0.07, 0.36, 0.09, 0.14, 0.29, 0.31, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 2.240, 0.98, 1, 0.00, 0.00, 0.20, 0.00, 0.34, 0.00, 0.01, 0.81, 0.01, 2.35, 0.10, 0.29, 0.02, 0.15, 0.33, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 0, 2.280, 0.98, 1, 0.00, 0.00, 0.20, 0.00, 0.35, 0.00, 0.01, 0.81, 0.01, 2.17, 0.11, 0.21, 0.05, 0.04, 0.59, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59, 0, 2.320, 0.98, 1, 0.00, 0.00, 0.14, 0.00, 0.37, 0.00, 0.01, 0.80, 0.01, 1.83, 0.16, 0.17, 0.14, 0.01, 0.86, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60, 0, 2.360, 0.98, 1, 0.05, 0.00, 0.08, 0.04, 0.37, 0.00, 0.00, 0.92, 0.01, 1.59, 0.35, 0.08, 0.16, 0.00, 0.91, 0.00, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.400, 0.98, 1, 0.09, 0.00, 0.02, 0.10, 0.39, 0.00, 0.00, 1.15, 0.00, 1.61, 0.42, 0.02, 0.13, 0.00, 0.93, 0.00, 0.79, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62, 0, 2.440, 0.98, 1, 0.10, 0.00, 0.00, 0.24, 0.39, 0.00, 0.00, 1.22, 0.00, 1.61, 0.55, 0.02, 0.11, 0.00, 0.98, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63, 0, 2.480, 0.98, 1, 0.07, 0.00, 0.00, 0.22, 0.40, 0.00, 0.00, 1.06, 0.00, 1.60, 0.62, 0.02, 0.30, 0.00, 0.88, 0.00, 0.71, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
64, 0, 2.520, 0.98, 1, 0.04, 0.00, 0.00, 0.16, 0.43, 0.00, 0.00, 0.86, 0.00, 1.44, 0.69, 0.00, 0.33, 0.00, 0.85, 0.00, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
65, 0, 2.560, 0.98, 1, 0.03, 0.00, 0.00, 0.02, 0.51, 0.00, 0.00, 0.75, 0.00, 1.49, 0.66, 0.00, 0.27, 0.00, 0.74, 0.00, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
66, 0, 2.600, 0.98, 1, 0.01, 0.00, 0.00, 0.00, 0.60, 0.00, 0.00, 0.85, 0.00, 1.40, 0.72, 0.00, 0.04, 0.00, 0.91, 0.00, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
67, 0, 2.640, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.87, 0.00, 1.37, 0.90, 0.00, 0.01, 0.00, 0.98, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
68, 0, 2.680, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.60, 0.00, 0.00, 0.89, 0.00, 1.26, 0.93, 0.00, 0.00, 0.00, 0.99, 0.00, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
69, 0, 2.720, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.56, 0.00, 0.04, 0.84, 0.00, 1.29, 0.65, 0.00, 0.00, 0.00, 0.90, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.760, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.52, 0.00, 0.04, 0.71, 0.00, 1.51, 0.43, 0.00, 0.08, 0.00, 0.64, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
