frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.370, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.88, 0.00, 0.55, 0.70, 0.86, 0.27, 0.00, 0.36, 0.25, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
12, 0, 0.407, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.98, 0.01, 0.62, 0.75, 0.79, 0.30, 0.00, 0.48, 0.23, 1.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
13, 0, 0.444, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.99, 0.01, 0.55, 0.77, 0.85, 0.33, 0.00, 0.45, 0.30, 0.96, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
14, 0, 0.481, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.98, 0.01, 0.48, 0.91, 0.89, 0.37, 0.00, 0.39, 0.30, 0.79, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
15, 0, 0.519, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.11, 0.85, 0.00, 0.39, 0.86, 0.93, 0.35, 0.00, 0.41, 0.30, 0.43, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
16, 0, 0.556, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.83, 0.01, 0.25, 0.83, 0.94, 0.36, 0.00, 0.47, 0.31, 0.30, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
17, 0, 0.593, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.81, 0.03, 0.14, 0.69, 0.97, 0.37, 0.00, 0.51, 0.35, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
18, 0, 0.630, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.90, 0.08, 0.09, 0.68, 0.93, 0.42, 0.00, 0.42, 0.38, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
19, 0, 0.667, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.90, 0.11, 0.12, 0.65, 0.83, 0.49, 0.00, 0.38, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
20, 0, 0.704, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.86, 0.12, 0.12, 0.58, 0.72, 0.44, 0.00, 0.37, 0.39, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
21, 0, 0.741, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.79, 0.10, 0.07, 0.57, 0.71, 0.33, 0.00, 0.38, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
22, 0, 0.778, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.72, 0.09, 0.03, 0.55, 0.66, 0.20, 0.00, 0.38, 0.39, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
23, 0, 0.815, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.66, 0.08, 0.00, 0.60, 0.74, 0.09, 0.00, 0.34, 0.41, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24, 0, 0.852, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.32, 0.67, 0.09, 0.06, 0.72, 0.77, 0.07, 0.00, 0.29, 0.40, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
25, 0, 0.889, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.67, 0.10, 0.08, 0.93, 0.81, 0.01, 0.00, 0.28, 0.38, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26, 0, 0.926, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.30, 0.70, 0.08, 0.08, 1.10, 0.72, 0.04, 0.00, 0.33, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
27, 0, 0.963, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.69, 0.08, 0.05, 1.14, 0.69, 0.04, 0.00, 0.38, 0.32, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28, 0, 1.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.29, 0.74, 0.06, 0.06, 1.12, 0.75, 0.06, 0.00, 0.36, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29, 0, 1.037, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.74, 0.08, 0.10, 1.08, 0.79, 0.05, 0.00, 0.31, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30, 0, 1.074, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.23, 0.75, 0.07, 0.12, 1.04, 0.81, 0.09, 0.00, 0.28, 0.48, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31, 0, 1.111, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.77, 0.12, 0.16, 0.82, 0.79, 0.10, 0.00, 0.26, 0.41, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32, 0, 1.148, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.78, 0.14, 0.17, 0.66, 0.80, 0.07, 0.00, 0.28, 0.44, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33, 0, 1.185, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.80, 0.17, 0.17, 0.58, 0.79, 0.02, 0.00, 0.28, 0.40, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34, 0, 1.222, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.78, 0.14, 0.11, 0.64, 0.76, 0.05, 0.00, 0.40, 0.45, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35, 0, 1.259, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.27, 0.75, 0.14, 0.04, 0.73, 0.74, 0.07, 0.00, 0.40, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36, 0, 1.296, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.26, 0.69, 0.15, 0.00, 0.75, 0.72, 0.09, 0.00, 0.43, 0.50, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37, 0, 1.333, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.25, 0.66, 0.13, 0.00, 0.72, 0.72, 0.11, 0.00, 0.52, 0.49, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38, 0, 1.370, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.22, 0.69, 0.10, 0.00, 0.68, 0.65, 0.18, 0.00, 0.70, 0.47, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
39, 0, 1.407, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.21, 0.70, 0.07, 0.00, 0.63, 0.56, 0.23, 0.00, 0.82, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
40, 0, 1.444, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.67, 0.07, 0.00, 0.66, 0.50, 0.30, 0.00, 0.76, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
41, 0, 1.481, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.64, 0.07, 0.00, 0.68, 0.52, 0.33, 0.00, 0.70, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
42, 0, 1.519, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.24, 0.61, 0.07, 0.04, 0.66, 0.56, 0.27, 0.00, 0.71, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
43, 0, 1.556, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.19, 0.61, 0.07, 0.08, 0.68, 0.60, 0.14, 0.00, 0.72, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.593, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.18, 0.64, 0.07, 0.08, 0.67, 0.58, 0.01, 0.00, 0.76, 0.37, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.630, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.74, 0.12, 0.14, 0.73, 0.58, 0.08, 0.00, 0.75, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.667, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.06, 0.77, 0.14, 0.23, 0.78, 0.58, 0.25, 0.00, 0.77, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.704, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.01, 0.78, 0.15, 0.34, 0.83, 0.59, 0.42, 0.01, 0.76, 0.43, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.741, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.11, 0.38, 0.73, 0.61, 0.42, 0.02, 0.74, 0.51, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.778, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.83, 0.13, 0.32, 0.74, 0.65, 0.35, 0.02, 0.71, 0.58, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.815, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.02, 0.86, 0.16, 0.34, 0.52, 0.72, 0.27, 0.08, 0.72, 0.61, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.852, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.95, 0.22, 0.34, 0.45, 0.81, 0.30, 0.10, 0.83, 0.59, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52, 0, 1.889, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.90, 0.25, 0.43, 0.16, 0.75, 0.29, 0.14, 0.85, 0.53, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53, 0, 1.926, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 1.00, 0.28, 0.52, 0.09, 0.59, 0.29, 0.11, 1.07, 0.63, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54, 0, 1.963, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.07, 0.99, 0.27, 0.66, 0.00, 0.51, 0.37, 0.12, 1.23, 0.77, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
55, 0, 2.000, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.09, 0.26, 0.78, 0.01, 0.52, 0.49, 0.14, 1.44, 0.96, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
56, 0, 2.037, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.07, 0.31, 0.85, 0.01, 0.58, 0.58, 0.21, 1.39, 1.04, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
57, 0, 2.074, 0.98, 1, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 1.10, 0.40, 0.90, 0.05, 0.58, 0.63, 0.22, 1.34, 1.21, 0.20, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
58, 0, 2.111, 0.98, 1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.20, 0.46, 0.80, 0.52, 0.95, 0.61, 0.36, 0.92, 1.03, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
59, 0, 2.148, 0.98, 1, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.34, 0.45, 0.74, 1.01, 1.33, 0.58, 0.38, 0.49, 0.73, 0.27, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
60, 0, 2.185, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.06, 1.59, 0.52, 0.77, 0.98, 1.55, 0.56, 0.34, 0.20, 0.28, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
61, 0, 2.222, 0.98, 1, 0.00, 0.00, 0.08, 0.00, 0.00, 0.00, 0.13, 1.62, 0.64, 0.90, 0.56, 1.45, 0.84, 0.24, 0.26, 0.09, 0.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62, 0, 2.259, 0.98, 1, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.19, 1.66, 0.75, 0.94, 0.12, 1.35, 0.91, 0.21, 0.35, 0.02, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63, 0, 2.296, 0.98, 1, 0.00, 0.00, 0.23, 0.02, 0.00, 0.00, 0.19, 1.51, 0.71, 0.82, 0.10, 1.15, 0.82, 0.23, 0.49, 0.07, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
64, 0, 2.333, 0.98, 1, 0.00, 0.00, 0.34, 0.02, 0.00, 0.00, 0.17, 1.51, 0.66, 0.75, 0.05, 0.87, 0.49, 0.15, 0.67, 0.16, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
65, 0, 2.370, 0.98, 1, 0.00, 0.00, 0.43, 0.02, 0.00, 0.00, 0.17, 1.45, 0.58, 0.72, 0.00, 0.57, 0.39, 0.10, 0.87, 0.25, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
66, 0, 2.407, 0.98, 1, 0.00, 0.00, 0.44, 0.01, 0.00, 0.00, 0.19, 1.36, 0.57, 0.77, 0.00, 0.48, 0.42, 0.08, 0.89, 0.29, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
67, 0, 2.444, 0.98, 1, 0.00, 0.00, 0.38, 0.03, 0.00, 0.00, 0.20, 1.30, 0.56, 0.78, 0.00, 0.48, 0.38, 0.09, 0.88, 0.27, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
68, 0, 2.481, 0.98, 1, 0.00, 0.00, 0.34, 0.04, 0.00, 0.00, 0.19, 1.18, 0.56, 0.83, 0.00, 0.48, 0.36, 0.10, 0.90, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
69, 0, 2.519, 0.98, 1, 0.00, 0.00, 0.32, 0.03, 0.00, 0.00, 0.12, 1.13, 0.54, 0.79, 0.03, 0.55, 0.25, 0.07, 0.75, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
70, 0, 2.556, 0.98, 1, 0.00, 0.00, 0.35, 0.01, 0.00, 0.00, 0.09, 1.02, 0.50, 0.81, 0.03, 0.57, 0.31, 0.04, 0.68, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
