frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.334, 0.98, 1, 0.21, 0.56, 2.06, 0.00, 0.00, 0.00, 0.00, 2.16, 0.73, 0.92, 0.00, 0.31, 0.00, 0.00, 0.00, 1.92, 1.10, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
12, 0, 0.367, 0.98, 1, 0.28, 0.61, 2.07, 0.00, 0.00, 0.00, 0.00, 2.14, 0.68, 1.04, 0.00, 0.40, 0.00, 0.00, 0.00, 1.79, 1.13, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
13, 0, 0.400, 0.98, 1, 0.25, 0.40, 2.08, 0.00, 0.00, 0.00, 0.00, 2.20, 0.63, 1.05, 0.00, 0.45, 0.00, 0.00, 0.00, 1.79, 1.18, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00
14, 0, 0.434, 0.98, 1, 0.28, 0.42, 2.14, 0.11, 0.02, 0.00, 0.00, 2.39, 0.76, 1.06, 0.00, 0.33, 0.09, 0.00, 0.11, 1.51, 0.98, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00
15, 0, 0.467, 0.98, 1, 0.33, 0.49, 2.18, 0.18, 0.02, 0.00, 0.00, 2.67, 0.84, 0.95, 0.00, 0.17, 0.28, 0.00, 0.22, 1.34, 0.79, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00
16, 0, 0.501, 0.98, 1, 0.42, 0.50, 2.17, 0.20, 0.08, 0.00, 0.10, 2.97, 0.96, 0.98, 0.00, 0.02, 0.47, 0.00, 0.46, 1.10, 0.61, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
17, 0, 0.534, 0.98, 1, 0.45, 0.40, 2.20, 0.10, 0.13, 0.00, 0.15, 3.20, 0.95, 1.02, 0.00, 0.08, 0.57, 0.00, 0.64, 1.17, 0.59, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
18, 0, 0.567, 0.98, 1, 0.43, 0.36, 2.20, 0.05, 0.17, 0.00, 0.27, 3.26, 0.99, 1.08, 0.00, 0.11, 0.74, 0.00, 0.69, 1.12, 0.54, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
19, 0, 0.601, 0.98, 1, 0.39, 0.48, 2.20, 0.03, 0.14, 0.00, 0.34, 3.31, 1.08, 1.10, 0.01, 0.10, 0.92, 0.00, 0.66, 0.99, 0.33, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
20, 0, 0.634, 0.98, 1, 0.42, 0.71, 2.10, 0.01, 0.11, 0.00, 0.45, 3.20, 1.15, 1.10, 0.06, 0.05, 1.21, 0.00, 0.62, 0.85, 0.14, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
21, 0, 0.667, 0.98, 1, 0.41, 0.79, 1.95, 0.00, 0.09, 0.00, 0.46, 3.18, 1.23, 1.08, 0.11, 0.01, 1.25, 0.00, 0.67, 0.78, 0.01, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
22, 0, 0.701, 0.98, 1, 0.47, 0.90, 1.77, 0.10, 0.06, 0.00, 0.40, 3.05, 1.23, 1.04, 0.15, 0.00, 1.14, 0.00, 0.72, 0.79, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
23, 0, 0.734, 0.98, 1, 0.49, 0.95, 1.67, 0.10, 0.05, 0.00, 0.30, 3.14, 1.31, 0.96, 0.17, 0.00, 0.98, 0.00, 0.68, 0.71, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
24, 0, 0.767, 0.98, 1, 0.55, 0.94, 1.67, 0.13, 0.04, 0.00, 0.23, 3.11, 1.39, 0.97, 0.18, 0.00, 0.95, 0.00, 0.66, 0.63, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
25, 0, 0.801, 0.98, 1, 0.59, 0.87, 1.65, 0.03, 0.04, 0.00, 0.18, 3.09, 1.48, 1.01, 0.16, 0.00, 0.95, 0.00, 0.57, 0.55, 0.04, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
26, 0, 0.834, 0.98, 1, 0.64, 0.94, 1.66, 0.07, 0.01, 0.00, 0.18, 3.07, 1.54, 1.14, 0.17, 0.00, 0.80, 0.00, 0.54, 0.56, 0.12, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
27, 0, 0.868, 0.98, 1, 0.74, 1.00, 1.69, 0.11, 0.00, 0.00, 0.15, 3.08, 1.58, 1.19, 0.10, 0.00, 0.69, 0.00, 0.46, 0.63, 0.17, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
28, 0, 0.901, 0.98, 1, 0.79, 1.09, 1.85, 0.13, 0.00, 0.00, 0.16, 3.18, 1.64, 1.29, 0.16, 0.00, 0.70, 0.00, 0.37, 0.59, 0.25, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
29, 0, 0.934, 0.98, 1, 0.80, 1.05, 1.98, 0.09, 0.00, 0.00, 0.11, 3.20, 1.67, 1.31, 0.20, 0.00, 0.72, 0.00, 0.26, 0.61, 0.18, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
30, 0, 0.968, 0.98, 1, 0.78, 1.13, 1.94, 0.14, 0.00, 0.00, 0.08, 3.18, 1.70, 1.31, 0.24, 0.00, 0.66, 0.00, 0.33, 0.47, 0.27, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
31, 0, 1.001, 0.88, 1, 0.76, 1.16, 1.81, 0.12, 0.00, 0.00, 0.01, 3.15, 1.69, 1.21, 0.27, 0.00, 0.49, 0.01, 0.44, 0.55, 0.18, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00
32, 0, 1.034, 0.88, 1, 0.74, 1.17, 1.68, 0.12, 0.00, 0.00, 0.01, 3.10, 1.68, 1.14, 0.32, 0.00, 0.35, 0.03, 0.61, 0.59, 0.21, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
33, 0, 1.068, 0.98, 1, 0.68, 0.99, 1.64, 0.00, 0.00, 0.00, 0.01, 3.12, 1.67, 0.98, 0.44, 0.03, 0.16, 0.03, 0.66, 0.87, 0.10, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
34, 0, 1.101, 0.88, 1, 0.64, 0.86, 1.65, 0.00, 0.00, 0.00, 0.00, 3.11, 1.68, 0.84, 0.33, 0.09, 0.05, 0.02, 0.63, 1.15, 0.09, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
35, 0, 1.134, 0.88, 1, 0.57, 0.73, 1.63, 0.11, 0.00, 0.00, 0.00, 2.99, 1.64, 0.60, 0.18, 0.14, 0.00, 0.00, 0.41, 1.50, 0.07, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
36, 0, 1.168, 0.88, 1, 0.60, 0.73, 1.58, 0.32, 0.00, 0.00, 0.00, 2.78, 1.56, 0.48, 0.01, 0.22, 0.00, 0.00, 0.17, 1.70, 0.04, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
37, 0, 1.201, 0.88, 1, 0.51, 0.59, 1.52, 0.49, 0.00, 0.00, 0.00, 2.53, 1.44, 0.36, 0.00, 0.23, 0.00, 0.00, 0.01, 1.73, 0.02, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
38, 0, 1.235, 0.88, 1, 0.57, 0.52, 1.50, 0.58, 0.00, 0.00, 0.00, 2.54, 1.36, 0.23, 0.00, 0.30, 0.00, 0.00, 0.00, 1.61, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
39, 0, 1.268, 0.88, 1, 0.56, 0.31, 1.56, 0.41, 0.00, 0.00, 0.00, 2.70, 1.30, 0.12, 0.00, 0.19, 0.00, 0.00, 0.00, 1.30, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
40, 0, 1.301, 0.88, 1, 0.62, 0.31, 1.65, 0.35, 0.00, 0.00, 0.00, 2.79, 1.30, 0.04, 0.00, 0.13, 0.00, 0.00, 0.07, 1.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
41, 0, 1.335, 0.88, 1, 0.58, 0.16, 1.71, 0.24, 0.00, 0.00, 0.05, 2.73, 1.28, 0.07, 0.00, 0.01, 0.00, 0.01, 0.07, 0.81, 0.02, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.368, 0.98, 1, 0.52, 0.12, 1.69, 0.34, 0.00, 0.00, 0.08, 2.69, 1.32, 0.11, 0.02, 0.00, 0.00, 0.06, 0.07, 0.74, 0.02, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.401, 0.98, 1, 0.41, 0.00, 1.67, 0.23, 0.00, 0.00, 0.13, 2.79, 1.42, 0.22, 0.02, 0.03, 0.01, 0.06, 0.07, 0.59, 0.13, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.435, 0.98, 1, 0.41, 0.00, 1.77, 0.13, 0.08, 0.00, 0.20, 3.05, 1.54, 0.27, 0.08, 0.12, 0.01, 0.05, 0.17, 0.52, 0.72, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
45, 0, 1.468, 0.88, 1, 0.47, 0.02, 1.61, 0.00, 0.09, 0.00, 0.19, 3.06, 1.60, 0.37, 0.08, 0.18, 0.01, 0.00, 0.17, 0.56, 1.37, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
46, 0, 1.502, 0.88, 1, 0.58, 0.02, 1.41, 0.00, 0.09, 0.00, 0.19, 2.89, 1.56, 0.23, 0.08, 0.32, 0.00, 0.00, 0.09, 0.74, 1.86, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
47, 0, 1.535, 0.88, 1, 0.48, 0.02, 1.16, 0.00, 0.02, 0.00, 0.10, 2.65, 1.52, 0.19, 0.02, 0.34, 0.00, 0.00, 0.00, 0.92, 1.76, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
48, 0, 1.568, 0.98, 1, 0.36, 0.00, 1.21, 0.00, 0.00, 0.00, 0.13, 2.58, 1.52, 0.06, 0.00, 0.35, 0.00, 0.00, 0.10, 1.02, 1.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
49, 0, 1.602, 0.98, 1, 0.18, 0.00, 1.30, 0.00, 0.00, 0.00, 0.16, 2.61, 1.52, 0.06, 0.00, 0.24, 0.00, 0.00, 0.37, 1.17, 1.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
50, 0, 1.635, 0.88, 1, 0.12, 0.00, 1.29, 0.00, 0.01, 0.00, 0.19, 2.53, 1.47, 0.00, 0.01, 0.24, 0.00, 0.00, 0.62, 1.28, 0.77, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
51, 0, 1.668, 0.88, 1, 0.16, 0.00, 1.28, 0.02, 0.01, 0.00, 0.16, 2.44, 1.49, 0.00, 0.01, 0.32, 0.00, 0.00, 0.67, 1.32, 0.49, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
52, 0, 1.702, 0.98, 1, 0.23, 0.00, 1.17, 0.04, 0.01, 0.00, 0.08, 2.36, 1.50, 0.00, 0.01, 0.33, 0.00, 0.00, 0.63, 1.16, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53, 0, 1.735, 0.98, 1, 0.30, 0.00, 1.10, 0.06, 0.01, 0.00, 0.01, 2.31, 1.57, 0.00, 0.00, 0.30, 0.00, 0.04, 0.38, 1.05, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 1.768, 0.98, 1, 0.18, 0.00, 1.00, 0.04, 0.00, 0.00, 0.00, 2.22, 1.59, 0.00, 0.00, 0.27, 0.00, 0.12, 0.23, 1.07, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 1.802, 0.88, 1, 0.10, 0.00, 1.01, 0.01, 0.00, 0.00, 0.07, 2.16, 1.56, 0.00, 0.01, 0.34, 0.00, 0.22, 0.08, 1.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 1.835, 0.88, 1, 0.00, 0.00, 0.98, 0.00, 0.00, 0.00, 0.07, 2.19, 1.55, 0.00, 0.01, 0.40, 0.00, 0.29, 0.23, 1.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57, 0, 1.869, 0.88, 1, 0.04, 0.00, 1.00, 0.09, 0.00, 0.00, 0.07, 2.29, 1.51, 0.00, 0.01, 0.34, 0.00, 0.25, 0.38, 1.07, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58, 0, 1.902, 0.88, 1, 0.08, 0.00, 1.10, 0.09, 0.00, 0.00, 0.04, 2.50, 1.52, 0.00, 0.00, 0.21, 0.00, 0.15, 0.55, 1.16, 0.18, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
59, 0, 1.935, 0.88, 1, 0.13, 0.00, 1.26, 0.09, 0.00, 0.00, 0.05, 2.60, 1.51, 0.00, 0.00, 0.14, 0.00, 0.04, 0.62, 1.34, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
60, 0, 1.969, 0.88, 1, 0.21, 0.00, 1.42, 0.00, 0.00, 0.00, 0.06, 2.66, 1.50, 0.00, 0.00, 0.21, 0.00, 0.00, 0.68, 1.44, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
61, 0, 2.002, 0.88, 1, 0.28, 0.00, 1.41, 0.00, 0.00, 0.00, 0.02, 2.59, 1.49, 0.00, 0.00, 0.26, 0.00, 0.00, 0.72, 1.27, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
62, 0, 2.035, 0.88, 1, 0.29, 0.00, 1.39, 0.00, 0.00, 0.00, 0.01, 2.53, 1.47, 0.00, 0.00, 0.19, 0.00, 0.00, 0.72, 0.89, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
63, 0, 2.069, 0.88, 1, 0.28, 0.00, 1.33, 0.00, 0.00, 0.00, 0.01, 2.53, 1.43, 0.00, 0.00, 0.11, 0.00, 0.00, 0.71, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
64, 0, 2.102, 0.88, 1, 0.17, 0.00, 1.37, 0.00, 0.00, 0.00, 0.01, 2.56, 1.43, 0.00, 0.00, 0.08, 0.00, 0.00, 0.65, 0.53, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
65, 0, 2.135, 0.88, 1, 0.15, 0.00, 1.38, 0.00, 0.00, 0.00, 0.04, 2.52, 1.38, 0.00, 0.00, 0.09, 0.00, 0.00, 0.65, 0.77, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
66, 0, 2.169, 0.88, 1, 0.05, 0.00, 1.41, 0.00, 0.00, 0.00, 0.15, 2.42, 1.32, 0.00, 0.00, 0.06, 0.00, 0.00, 0.80, 1.14, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
67, 0, 2.202, 0.88, 1, 0.08, 0.00, 1.40, 0.00, 0.00, 0.00, 0.24, 2.29, 1.22, 0.00, 0.00, 0.04, 0.00, 0.00, 0.94, 1.42, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
68, 0, 2.236, 0.88, 1, 0.05, 0.00, 1.37, 0.00, 0.00, 0.00, 0.24, 2.23, 1.19, 0.00, 0.00, 0.07, 0.00, 0.00, 1.13, 1.42, 0.23, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
69, 0, 2.269, 0.88, 1, 0.07, 0.00, 1.32, 0.00, 0.00, 0.00, 0.15, 2.24, 1.20, 0.00, 0.00, 0.06, 0.00, 0.00, 1.22, 1.34, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
70, 0, 2.302, 0.88, 1, 0.04, 0.00, 1.21, 0.00, 0.00, 0.00, 0.16, 2.26, 1.28, 0.00, 0.00, 0.06, 0.00, 0.00, 1.29, 1.22, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
