frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11, 0, 0.334, 0.98, 1, 0.00, 0.00, 0.00, 0.00, 1.90, 1.33, 0.00, 0.14, 0.32, 0.23, 0.00, 0.26, 0.39, 0.00, 0.21, 0.22, 1.20, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
12, 0, 0.367, 0.98, 1, 0.00, 0.00, 0.03, 0.00, 2.03, 1.69, 0.00, 0.18, 0.31, 0.29, 0.00, 0.27, 0.43, 0.00, 0.11, 0.36, 0.89, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
13, 0, 0.400, 0.98, 1, 0.03, 0.00, 0.11, 0.00, 2.07, 1.65, 0.00, 0.17, 0.33, 0.47, 0.00, 0.14, 0.36, 0.00, 0.16, 0.48, 0.75, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00
14, 0, 0.434, 0.98, 1, 0.17, 0.00, 0.30, 0.00, 2.00, 1.60, 0.03, 0.25, 0.23, 0.52, 0.00, 0.08, 0.23, 0.00, 0.31, 0.74, 0.56, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00
15, 0, 0.467, 0.98, 1, 0.33, 0.00, 0.45, 0.00, 1.91, 1.48, 0.05, 0.27, 0.14, 0.51, 0.00, 0.03, 0.08, 0.00, 0.41, 0.95, 0.36, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
16, 0, 0.501, 0.98, 1, 0.42, 0.00, 0.53, 0.00, 1.77, 1.31, 0.08, 0.26, 0.05, 0.37, 0.00, 0.04, 0.00, 0.00, 0.56, 1.23, 0.26, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
17, 0, 0.534, 0.98, 1, 0.34, 0.00, 0.55, 0.00, 1.73, 1.30, 0.10, 0.25, 0.03, 0.22, 0.00, 0.10, 0.00, 0.00, 0.66, 1.42, 0.38, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
18, 0, 0.567, 0.98, 1, 0.23, 0.00, 0.62, 0.00, 1.62, 1.25, 0.13, 0.22, 0.00, 0.26, 0.00, 0.13, 0.00, 0.00, 0.72, 1.57, 0.46, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00
19, 0, 0.601, 0.98, 1, 0.10, 0.00, 0.68, 0.00, 1.52, 1.31, 0.18, 0.18, 0.00, 0.51, 0.00, 0.14, 0.00, 0.00, 0.58, 1.62, 0.47, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00
20, 0, 0.634, 0.98, 1, 0.05, 0.00, 0.75, 0.00, 1.38, 1.36, 0.28, 0.22, 0.00, 0.85, 0.07, 0.11, 0.00, 0.00, 0.34, 1.58, 0.39, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
21, 0, 0.667, 0.98, 1, 0.05, 0.00, 0.83, 0.00, 1.27, 1.37, 0.42, 0.30, 0.00, 0.98, 0.24, 0.07, 0.00, 0.00, 0.14, 1.60, 0.31, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
22, 0, 0.701, 0.98, 1, 0.05, 0.00, 0.99, 0.00, 1.28, 1.41, 0.61, 0.43, 0.00, 0.98, 0.45, 0.05, 0.00, 0.00, 0.22, 1.56, 0.19, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
23, 0, 0.734, 0.98, 1, 0.08, 0.00, 1.13, 0.00, 1.32, 1.43, 0.70, 0.53, 0.00, 1.09, 0.52, 0.00, 0.00, 0.00, 0.19, 1.48, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
24, 0, 0.767, 0.98, 1, 0.03, 0.00, 1.18, 0.00, 1.40, 1.43, 0.74, 0.56, 0.00, 1.25, 0.47, 0.00, 0.00, 0.00, 0.19, 1.45, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
25, 0, 0.801, 0.98, 1, 0.03, 0.00, 1.15, 0.00, 1.39, 1.47, 0.73, 0.55, 0.00, 1.38, 0.39, 0.00, 0.00, 0.00, 0.03, 1.32, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
26, 0, 0.834, 0.98, 1, 0.00, 0.00, 1.05, 0.00, 1.41, 1.49, 0.74, 0.56, 0.00, 1.31, 0.42, 0.00, 0.00, 0.00, 0.13, 1.29, 0.25, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
27, 0, 0.868, 0.98, 1, 0.00, 0.00, 1.01, 0.00, 1.43, 1.58, 0.77, 0.64, 0.00, 1.22, 0.47, 0.00, 0.00, 0.00, 0.23, 1.21, 0.29, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
28, 0, 0.901, 0.98, 1, 0.00, 0.00, 0.95, 0.00, 1.46, 1.61, 0.72, 0.64, 0.00, 1.17, 0.52, 0.00, 0.00, 0.00, 0.28, 1.22, 0.22, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29, 0, 0.934, 0.98, 1, 0.00, 0.00, 0.88, 0.00, 1.49, 1.59, 0.68, 0.62, 0.00, 1.16, 0.53, 0.00, 0.00, 0.00, 0.22, 1.24, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
30, 0, 0.968, 0.98, 1, 0.05, 0.00, 0.94, 0.00, 1.49, 1.52, 0.62, 0.58, 0.01, 1.10, 0.64, 0.00, 0.00, 0.00, 0.16, 1.22, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
31, 0, 1.001, 0.98, 1, 0.08, 0.00, 1.01, 0.00, 1.57, 1.31, 0.62, 0.61, 0.06, 1.14, 0.72, 0.00, 0.00, 0.00, 0.11, 1.09, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
32, 0, 1.034, 0.98, 1, 0.08, 0.00, 0.99, 0.00, 1.60, 1.11, 0.61, 0.62, 0.09, 1.25, 0.83, 0.01, 0.00, 0.00, 0.10, 0.99, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
33, 0, 1.068, 0.98, 1, 0.04, 0.00, 0.89, 0.00, 1.65, 1.02, 0.63, 0.64, 0.13, 1.37, 0.86, 0.05, 0.00, 0.00, 0.10, 0.89, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
34, 0, 1.101, 0.98, 1, 0.00, 0.00, 0.88, 0.00, 1.55, 1.03, 0.68, 0.69, 0.09, 1.35, 0.72, 0.05, 0.00, 0.00, 0.30, 0.97, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
35, 0, 1.134, 0.98, 1, 0.00, 0.00, 0.98, 0.00, 1.53, 1.11, 0.75, 0.77, 0.05, 1.12, 0.51, 0.04, 0.00, 0.00, 0.54, 1.05, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
36, 0, 1.168, 0.98, 1, 0.00, 0.00, 0.99, 0.00, 1.46, 1.04, 0.78, 0.94, 0.00, 0.84, 0.36, 0.00, 0.00, 0.00, 0.78, 1.13, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
37, 0, 1.201, 0.98, 1, 0.00, 0.00, 0.91, 0.00, 1.46, 0.99, 0.77, 1.02, 0.00, 0.54, 0.36, 0.00, 0.00, 0.00, 0.88, 1.14, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
38, 0, 1.235, 0.98, 1, 0.00, 0.00, 0.83, 0.02, 1.39, 0.86, 0.57, 0.92, 0.00, 0.36, 0.50, 0.00, 0.00, 0.00, 0.91, 1.14, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
39, 0, 1.268, 0.98, 1, 0.00, 0.00, 0.74, 0.02, 1.37, 0.72, 0.38, 0.73, 0.00, 0.22, 0.58, 0.00, 0.07, 0.00, 0.90, 1.16, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
40, 0, 1.301, 0.98, 1, 0.00, 0.00, 0.59, 0.02, 1.38, 0.74, 0.21, 0.68, 0.03, 0.13, 0.69, 0.00, 0.11, 0.00, 0.77, 1.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00
41, 0, 1.335, 0.98, 1, 0.02, 0.00, 0.52, 0.00, 1.45, 0.98, 0.26, 0.79, 0.04, 0.16, 0.81, 0.06, 0.11, 0.00, 0.50, 0.80, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.368, 0.98, 1, 0.02, 0.00, 0.46, 0.00, 1.53, 1.28, 0.39, 0.89, 0.06, 0.35, 0.86, 0.11, 0.03, 0.00, 0.30, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.401, 0.98, 1, 0.12, 0.00, 0.63, 0.00, 1.54, 1.53, 0.53, 1.03, 0.04, 0.67, 0.96, 0.27, 0.00, 0.00, 0.11, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.435, 0.98, 1, 0.24, 0.00, 0.69, 0.00, 1.53, 1.58, 0.56, 1.14, 0.05, 0.91, 0.92, 0.38, 0.00, 0.00, 0.07, 0.65, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.468, 0.98, 1, 0.35, 0.00, 0.83, 0.00, 1.48, 1.72, 0.61, 1.23, 0.03, 1.00, 0.97, 0.52, 0.00, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.502, 0.98, 1, 0.34, 0.00, 0.83, 0.00, 1.48, 1.78, 0.58, 1.20, 0.02, 0.97, 1.00, 0.53, 0.00, 0.00, 0.00, 0.60, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.535, 0.98, 1, 0.29, 0.00, 0.82, 0.00, 1.48, 1.83, 0.57, 1.17, 0.00, 0.96, 1.00, 0.51, 0.00, 0.00, 0.00, 0.56, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.568, 0.98, 1, 0.24, 0.00, 0.80, 0.00, 1.47, 1.72, 0.48, 1.11, 0.00, 1.01, 0.98, 0.47, 0.00, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.602, 0.98, 1, 0.22, 0.00, 0.75, 0.00, 1.43, 1.44, 0.50, 1.04, 0.00, 1.08, 0.88, 0.49, 0.00, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.635, 0.98, 1, 0.12, 0.00, 0.76, 0.00, 1.35, 1.18, 0.47, 0.86, 0.00, 1.02, 0.78, 0.36, 0.00, 0.00, 0.00, 0.38, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.668, 0.98, 1, 0.06, 0.00, 0.77, 0.00, 1.30, 1.00, 0.50, 0.75, 0.00, 0.82, 0.50, 0.21, 0.00, 0.00, 0.24, 0.35, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
52, 0, 1.702, 0.98, 1, 0.00, 0.00, 0.86, 0.00, 1.24, 1.00, 0.37, 0.65, 0.00, 0.44, 0.49, 0.02, 0.00, 0.00, 0.61, 0.50, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53, 0, 1.735, 0.98, 1, 0.00, 0.00, 0.85, 0.00, 1.21, 1.00, 0.34, 0.65, 0.00, 0.17, 0.40, 0.00, 0.00, 0.00, 0.97, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
54, 0, 1.768, 0.98, 1, 0.00, 0.00, 0.82, 0.00, 1.20, 0.94, 0.26, 0.58, 0.00, 0.00, 0.55, 0.00, 0.00, 0.00, 1.15, 1.09, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55, 0, 1.802, 0.98, 1, 0.13, 0.00, 0.71, 0.00, 1.19, 0.86, 0.19, 0.58, 0.00, 0.00, 0.44, 0.00, 0.00, 0.00, 1.05, 1.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
56, 0, 1.835, 0.98, 1, 0.27, 0.00, 0.69, 0.00, 1.20, 0.76, 0.10, 0.58, 0.00, 0.00, 0.48, 0.00, 0.00, 0.00, 0.97, 0.85, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
57, 0, 1.869, 0.98, 1, 0.32, 0.00, 0.58, 0.00, 1.22, 0.87, 0.01, 0.50, 0.00, 0.10, 0.42, 0.04, 0.00, 0.00, 0.71, 0.55, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
58, 0, 1.902, 0.98, 1, 0.19, 0.00, 0.56, 0.00, 1.26, 0.99, 0.03, 0.37, 0.00, 0.10, 0.43, 0.04, 0.00, 0.00, 0.70, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
59, 0, 1.935, 0.98, 1, 0.05, 0.00, 0.54, 0.00, 1.36, 0.96, 0.04, 0.29, 0.00, 0.13, 0.43, 0.04, 0.00, 0.00, 0.87, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
60, 0, 1.969, 0.98, 1, 0.00, 0.00, 0.54, 0.02, 1.46, 0.91, 0.06, 0.35, 0.00, 0.09, 0.36, 0.00, 0.00, 0.00, 1.13, 0.59, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
61, 0, 2.002, 0.98, 1, 0.00, 0.00, 0.44, 0.05, 1.59, 0.74, 0.12, 0.45, 0.00, 0.25, 0.27, 0.00, 0.00, 0.00, 1.17, 0.67, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
62, 0, 2.035, 0.98, 1, 0.00, 0.00, 0.33, 0.09, 1.63, 0.72, 0.16, 0.49, 0.00, 0.36, 0.15, 0.00, 0.00, 0.00, 1.03, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
63, 0, 2.069, 0.98, 1, 0.00, 0.06, 0.20, 0.08, 1.64, 0.45, 0.15, 0.39, 0.08, 0.59, 0.09, 0.00, 0.00, 0.00, 0.73, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00
64, 0, 2.102, 0.98, 1, 0.00, 0.14, 0.10, 0.10, 1.61, 0.39, 0.07, 0.26, 0.09, 0.67, 0.04, 0.00, 0.00, 0.00, 0.55, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.135, 0.98, 1, 0.00, 0.14, 0.00, 0.08, 1.51, 0.34, 0.00, 0.16, 0.09, 0.72, 0.03, 0.08, 0.00, 0.00, 0.34, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.169, 0.93, 1, 0.00, 0.07, 0.00, 0.25, 1.39, 0.38, 0.00, 0.23, 0.01, 0.56, 0.03, 0.17, 0.00, 0.00, 0.35, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.202, 0.98, 1, 0.00, 0.00, 0.00, 0.39, 1.25, 0.26, 0.00, 0.25, 0.00, 0.44, 0.07, 0.28, 0.00, 0.00, 0.29, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.236, 0.98, 1, 0.00, 0.00, 0.00, 0.55, 1.19, 0.15, 0.00, 0.24, 0.00, 0.39, 0.04, 0.32, 0.00, 0.00, 0.27, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.269, 0.98, 1, 0.00, 0.00, 0.00, 0.45, 1.21, 0.07, 0.00, 0.27, 0.01, 0.44, 0.04, 0.35, 0.00, 0.00, 0.23, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.302, 0.98, 1, 0.00, 0.00, 0.00, 0.42, 1.21, 0.12, 0.00, 0.20, 0.03, 0.47, 0.00, 0.29, 0.00, 0.00, 0.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
