frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
19, 0, 0.750, 0.98, 1, 0.47, 0.00, 2.38, 0.73, 0.00, 0.06, 0.00, 0.52, 0.09, 0.00, 0.51, 0.98, 0.66, 0.00, 1.09, 0.36, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00
20, 0, 0.792, 0.98, 1, 0.29, 0.00, 2.39, 0.44, 0.00, 0.28, 0.00, 0.40, 0.09, 0.00, 0.52, 0.80, 0.78, 0.00, 1.46, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21, 0, 0.833, 0.98, 1, 0.05, 0.00, 2.93, 0.16, 0.04, 0.60, 0.00, 0.44, 0.00, 0.00, 0.29, 0.76, 0.96, 0.00, 1.72, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
22, 0, 0.875, 0.98, 1, 0.00, 0.00, 3.22, 0.07, 0.11, 0.86, 0.00, 0.51, 0.00, 0.00, 0.01, 0.83, 1.18, 0.00, 2.00, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
23, 0, 0.917, 0.98, 1, 0.00, 0.00, 3.26, 0.00, 0.20, 0.86, 0.00, 0.30, 0.00, 0.00, 0.00, 0.80, 1.22, 0.00, 2.26, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
24, 0, 0.958, 0.98, 1, 0.00, 0.00, 3.22, 0.00, 0.27, 0.69, 0.00, 0.28, 0.00, 0.00, 0.00, 0.76, 1.36, 0.00, 2.25, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
25, 0, 1.000, 0.98, 1, 0.00, 0.00, 3.21, 0.00, 0.40, 0.73, 0.00, 0.29, 0.00, 0.00, 0.00, 0.71, 1.44, 0.00, 2.25, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
26, 0, 1.042, 0.98, 1, 0.00, 0.00, 3.26, 0.00, 0.53, 0.82, 0.00, 0.53, 0.00, 0.00, 0.00, 0.94, 1.45, 0.00, 1.98, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
27, 0, 1.083, 0.98, 1, 0.00, 0.00, 3.27, 0.00, 0.62, 1.06, 0.00, 0.67, 0.00, 0.00, 0.00, 1.14, 1.43, 0.00, 1.74, 0.00, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
28, 0, 1.125, 0.98, 1, 0.00, 0.00, 3.36, 0.00, 0.71, 1.14, 0.00, 0.73, 0.00, 0.00, 0.00, 1.02, 1.43, 0.00, 1.68, 0.00, 0.20, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
29, 0, 1.167, 0.98, 1, 0.00, 0.00, 3.39, 0.21, 0.79, 1.10, 0.00, 0.62, 0.00, 0.00, 0.00, 0.52, 1.55, 0.00, 1.90, 0.00, 0.20, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
30, 0, 1.208, 0.98, 1, 0.00, 0.00, 3.53, 0.21, 0.96, 1.06, 0.00, 0.69, 0.00, 0.00, 0.00, 0.14, 1.80, 0.00, 2.21, 0.00, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.250, 0.98, 1, 0.00, 0.00, 3.63, 0.21, 1.12, 1.17, 0.00, 0.80, 0.01, 0.05, 0.00, 0.06, 1.92, 0.00, 2.38, 0.02, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.292, 0.98, 1, 0.00, 0.00, 3.82, 0.00, 1.23, 1.42, 0.00, 1.12, 0.01, 0.08, 0.00, 0.05, 1.84, 0.00, 2.45, 0.04, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
33, 0, 1.333, 0.98, 1, 0.00, 0.00, 3.93, 0.00, 1.26, 1.56, 0.01, 1.24, 0.01, 0.13, 0.00, 0.05, 1.71, 0.00, 2.48, 0.04, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
34, 0, 1.375, 0.98, 1, 0.00, 0.00, 4.01, 0.00, 1.21, 1.48, 0.07, 1.30, 0.00, 0.10, 0.00, 0.03, 1.76, 0.00, 2.43, 0.03, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
35, 0, 1.417, 0.98, 1, 0.00, 0.00, 3.89, 0.00, 1.25, 1.44, 0.22, 1.31, 0.00, 0.12, 0.01, 0.19, 1.76, 0.00, 2.25, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
36, 0, 1.458, 0.98, 1, 0.00, 0.00, 3.67, 0.00, 1.49, 1.21, 0.43, 1.46, 0.15, 0.16, 0.01, 0.40, 1.66, 0.00, 1.81, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.500, 0.98, 1, 0.00, 0.00, 3.41, 0.00, 1.83, 1.11, 0.78, 1.72, 0.33, 0.46, 0.01, 0.81, 1.63, 0.00, 1.25, 0.11, 0.04, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.542, 0.98, 1, 0.00, 0.00, 3.28, 0.00, 2.17, 1.14, 0.95, 1.96, 0.46, 1.00, 0.00, 0.92, 1.66, 0.02, 0.73, 0.00, 0.26, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.583, 0.98, 1, 0.00, 0.00, 3.22, 0.00, 2.36, 1.43, 0.99, 2.16, 0.42, 1.53, 0.00, 1.04, 1.65, 0.11, 0.42, 0.00, 0.37, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
40, 0, 1.625, 0.98, 1, 0.00, 0.00, 3.22, 0.00, 2.40, 1.54, 0.80, 2.24, 0.36, 1.74, 0.00, 0.86, 1.44, 0.26, 0.28, 0.00, 0.33, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
41, 0, 1.667, 0.98, 1, 0.00, 0.00, 3.26, 0.00, 2.43, 1.53, 0.71, 2.35, 0.41, 1.72, 0.00, 0.87, 1.15, 0.25, 0.27, 0.00, 0.18, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
42, 0, 1.708, 0.98, 1, 0.00, 0.00, 3.23, 0.00, 2.39, 1.38, 0.69, 2.23, 0.46, 1.71, 0.00, 0.90, 0.92, 0.25, 0.28, 0.00, 0.17, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
43, 0, 1.750, 0.98, 1, 0.00, 0.00, 3.15, 0.00, 2.37, 1.35, 0.67, 2.31, 0.47, 1.75, 0.00, 0.93, 0.76, 0.14, 0.23, 0.00, 0.30, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
44, 0, 1.792, 0.98, 1, 0.00, 0.00, 3.07, 0.00, 2.32, 1.43, 0.66, 2.27, 0.41, 1.69, 0.00, 0.87, 0.77, 0.13, 0.21, 0.00, 0.26, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
45, 0, 1.833, 0.98, 1, 0.00, 0.00, 3.05, 0.00, 2.30, 1.45, 0.66, 2.21, 0.36, 1.67, 0.00, 0.68, 0.96, 0.11, 0.26, 0.00, 0.17, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
46, 0, 1.875, 0.98, 1, 0.00, 0.00, 3.09, 0.00, 2.32, 1.54, 0.72, 2.17, 0.32, 1.74, 0.00, 0.64, 0.92, 0.09, 0.36, 0.00, 0.03, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
47, 0, 1.917, 0.98, 1, 0.00, 0.00, 3.07, 0.00, 2.33, 1.43, 0.73, 2.17, 0.30, 1.88, 0.00, 0.62, 1.01, 0.12, 0.37, 0.00, 0.05, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
48, 0, 1.958, 0.98, 1, 0.00, 0.00, 3.02, 0.00, 2.34, 1.56, 0.75, 2.30, 0.29, 1.97, 0.00, 0.65, 0.84, 0.07, 0.39, 0.06, 0.07, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
49, 0, 2.000, 0.98, 1, 0.00, 0.00, 2.89, 0.00, 2.34, 1.55, 0.73, 2.32, 0.32, 1.94, 0.00, 0.62, 0.77, 0.12, 0.46, 0.14, 0.07, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 2.042, 0.98, 1, 0.00, 0.00, 2.76, 0.00, 2.38, 1.62, 0.71, 2.40, 0.37, 2.04, 0.00, 0.82, 0.67, 0.23, 0.39, 0.14, 0.01, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 2.083, 0.98, 1, 0.00, 0.00, 2.68, 0.00, 2.44, 1.65, 0.71, 2.49, 0.44, 2.00, 0.00, 1.04, 0.65, 0.27, 0.28, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
52, 0, 2.125, 0.98, 1, 0.00, 0.00, 2.67, 0.00, 2.49, 1.73, 0.68, 2.48, 0.46, 2.02, 0.00, 1.30, 0.73, 0.34, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
53, 0, 2.167, 0.98, 1, 0.00, 0.00, 2.72, 0.00, 2.49, 1.88, 0.68, 2.50, 0.44, 2.01, 0.00, 1.33, 0.64, 0.37, 0.13, 0.11, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54, 0, 2.208, 0.98, 1, 0.00, 0.00, 2.77, 0.00, 2.43, 1.80, 0.59, 2.46, 0.35, 2.18, 0.00, 1.26, 0.46, 0.46, 0.12, 0.11, 0.05, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55, 0, 2.250, 0.98, 1, 0.00, 0.00, 2.83, 0.00, 2.33, 1.85, 0.52, 2.59, 0.25, 2.39, 0.00, 1.10, 0.28, 0.50, 0.10, 0.14, 0.08, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56, 0, 2.292, 0.98, 1, 0.00, 0.00, 2.88, 0.00, 2.25, 1.74, 0.42, 2.50, 0.21, 2.45, 0.00, 0.99, 0.20, 0.52, 0.04, 0.04, 0.10, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
57, 0, 2.333, 0.98, 1, 0.00, 0.00, 2.91, 0.00, 2.22, 1.83, 0.38, 2.47, 0.19, 2.37, 0.00, 1.01, 0.31, 0.55, 0.02, 0.04, 0.05, 0.00, 0.00, 1.00, 1.00, 1.00, 1.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
58, 0, 2.375, 0.98, 1, 0.00, 0.00, 2.90, 0.00, 2.25, 1.67, 0.41, 2.30, 0.25, 2.33, 0.00, 1.05, 0.34, 0.50, 0.00, 0.07, 0.02, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
59, 0, 2.417, 0.98, 1, 0.00, 0.00, 2.85, 0.00, 2.22, 1.56, 0.40, 2.23, 0.28, 2.20, 0.00, 1.10, 0.36, 0.43, 0.00, 0.07, 0.14, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
60, 0, 2.458, 0.98, 1, 0.00, 0.00, 2.77, 0.00, 2.23, 1.49, 0.45, 2.12, 0.35, 2.05, 0.00, 1.16, 0.23, 0.36, 0.00, 0.07, 0.20, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
61, 0, 2.500, 0.98, 1, 0.00, 0.00, 2.81, 0.00, 2.23, 1.77, 0.40, 2.28, 0.32, 1.86, 0.00, 1.29, 0.21, 0.25, 0.00, 0.00, 0.26, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62, 0, 2.542, 0.98, 1, 0.00, 0.00, 2.90, 0.00, 2.25, 2.00, 0.39, 2.43, 0.29, 1.68, 0.00, 1.24, 0.11, 0.22, 0.00, 0.09, 0.12, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63, 0, 2.583, 0.98, 1, 0.00, 0.00, 2.98, 0.00, 2.22, 2.19, 0.29, 2.65, 0.22, 1.63, 0.00, 1.25, 0.07, 0.10, 0.00, 0.22, 0.05, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
64, 0, 2.625, 0.98, 1, 0.00, 0.00, 3.01, 0.00, 2.18, 2.16, 0.34, 2.61, 0.17, 1.70, 0.00, 1.17, 0.00, 0.07, 0.00, 0.51, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
65, 0, 2.667, 0.98, 1, 0.00, 0.00, 2.98, 0.00, 2.12, 2.07, 0.38, 2.59, 0.10, 1.86, 0.00, 1.19, 0.00, 0.00, 0.00, 0.51, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
66, 0, 2.708, 0.98, 1, 0.00, 0.00, 2.98, 0.00, 2.07, 2.01, 0.41, 2.48, 0.05, 1.96, 0.00, 1.07, 0.02, 0.00, 0.00, 0.40, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
67, 0, 2.750, 0.98, 1, 0.00, 0.00, 2.90, 0.00, 2.04, 1.94, 0.28, 2.44, 0.12, 1.95, 0.00, 1.11, 0.02, 0.00, 0.10, 0.28, 0.04, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
68, 0, 2.792, 0.98, 1, 0.00, 0.00, 2.85, 0.00, 2.11, 2.00, 0.28, 2.54, 0.18, 1.92, 0.00, 1.24, 0.16, 0.06, 0.10, 0.21, 0.04, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
69, 0, 2.833, 0.98, 1, 0.00, 0.00, 2.83, 0.00, 2.13, 1.88, 0.23, 2.44, 0.35, 1.93, 0.00, 1.58, 0.14, 0.06, 0.19, 0.19, 0.08, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
70, 0, 2.875, 0.98, 1, 0.00, 0.00, 2.73, 0.14, 2.10, 1.77, 0.22, 2.32, 0.47, 1.94, 0.00, 1.83, 0.14, 0.16, 0.31, 0.05, 0.21, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
