frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
30, 0, 0.967, 0.98, 1, 0.00, 0.00, 0.43, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.03, 0.37, 0.04, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31, 0, 1.000, 0.98, 1, 0.00, 0.00, 0.49, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.04, 0.45, 0.04, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32, 0, 1.033, 0.98, 1, 0.00, 0.00, 0.50, 0.00, 0.00, 0.06, 0.22, 0.00, 0.00, 0.00, 0.09, 0.48, 0.08, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
33, 0, 1.067, 0.98, 1, 0.00, 0.00, 0.57, 0.00, 0.00, 0.06, 0.19, 0.00, 0.00, 0.00, 0.09, 0.51, 0.08, 0.00, 0.68, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
34, 0, 1.100, 0.98, 1, 0.00, 0.00, 0.66, 0.00, 0.00, 0.16, 0.08, 0.00, 0.00, 0.00, 0.09, 0.49, 0.15, 0.00, 0.77, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
35, 0, 1.133, 0.98, 1, 0.00, 0.00, 0.80, 0.00, 0.00, 0.23, 0.02, 0.00, 0.00, 0.00, 0.06, 0.65, 0.13, 0.06, 0.99, 0.38, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
36, 0, 1.167, 0.98, 1, 0.00, 0.00, 0.82, 0.00, 0.00, 0.37, 0.01, 0.00, 0.00, 0.00, 0.06, 0.62, 0.14, 0.09, 1.23, 0.78, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
37, 0, 1.200, 0.98, 1, 0.00, 0.00, 0.79, 0.00, 0.00, 0.45, 0.00, 0.00, 0.00, 0.00, 0.02, 0.62, 0.15, 0.11, 1.43, 1.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
38, 0, 1.233, 0.98, 1, 0.00, 0.00, 0.70, 0.00, 0.00, 0.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.48, 0.16, 0.05, 1.41, 1.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
39, 0, 1.267, 0.98, 1, 0.00, 0.00, 0.64, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.19, 0.02, 1.36, 0.94, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
40, 0, 1.300, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.39, 0.12, 0.00, 1.34, 0.68, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
41, 0, 1.333, 0.98, 1, 0.00, 0.00, 0.45, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.36, 0.09, 0.00, 1.33, 0.34, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42, 0, 1.367, 0.98, 1, 0.00, 0.00, 0.37, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.04, 0.27, 0.01, 0.00, 1.19, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43, 0, 1.400, 0.98, 1, 0.00, 0.00, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.08, 0.22, 0.00, 0.00, 1.07, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44, 0, 1.433, 0.98, 1, 0.00, 0.00, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.12, 0.14, 0.00, 0.00, 1.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.467, 0.98, 1, 0.00, 0.00, 0.23, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.29, 0.12, 0.00, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.500, 0.98, 1, 0.00, 0.00, 0.16, 0.00, 0.00, 0.15, 0.00, 0.00, 0.00, 0.00, 0.52, 0.04, 0.00, 0.00, 0.95, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.533, 0.98, 1, 0.00, 0.00, 0.06, 0.00, 0.00, 0.48, 0.03, 0.00, 0.00, 0.00, 0.72, 0.00, 0.00, 0.00, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.567, 0.98, 1, 0.00, 0.00, 0.14, 0.00, 0.00, 0.66, 0.03, 0.00, 0.00, 0.00, 0.75, 0.08, 0.00, 0.00, 0.90, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.600, 0.98, 1, 0.01, 0.00, 0.17, 0.00, 0.00, 0.77, 0.03, 0.00, 0.00, 0.00, 0.63, 0.25, 0.00, 0.00, 1.03, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.633, 0.98, 1, 0.01, 0.00, 0.26, 0.00, 0.00, 0.64, 0.00, 0.00, 0.00, 0.00, 0.60, 0.46, 0.00, 0.00, 1.17, 0.28, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51, 0, 1.667, 0.98, 1, 0.01, 0.00, 0.36, 0.00, 0.00, 0.61, 0.00, 0.00, 0.00, 0.00, 0.54, 0.56, 0.00, 0.00, 1.32, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
52, 0, 1.700, 0.98, 1, 0.00, 0.00, 0.48, 0.00, 0.00, 0.63, 0.00, 0.00, 0.00, 0.00, 0.65, 0.55, 0.00, 0.00, 1.42, 0.71, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
53, 0, 1.733, 0.98, 1, 0.00, 0.00, 0.53, 0.00, 0.00, 0.70, 0.00, 0.00, 0.00, 0.00, 0.62, 0.45, 0.00, 0.00, 1.47, 0.70, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
54, 0, 1.767, 0.98, 1, 0.00, 0.00, 0.51, 0.00, 0.00, 0.60, 0.00, 0.00, 0.00, 0.00, 0.62, 0.42, 0.00, 0.00, 1.39, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00
55, 0, 1.800, 0.98, 1, 0.00, 0.00, 0.51, 0.00, 0.00, 0.51, 0.00, 0.00, 0.00, 0.00, 0.54, 0.32, 0.00, 0.00, 1.32, 0.34, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
56, 0, 1.833, 0.98, 1, 0.00, 0.00, 0.51, 0.00, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.61, 0.31, 0.00, 0.00, 1.29, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
57, 0, 1.867, 0.98, 1, 0.00, 0.00, 0.50, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.62, 0.21, 0.00, 0.00, 1.27, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
58, 0, 1.900, 0.98, 1, 0.00, 0.00, 0.46, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.60, 0.19, 0.00, 0.00, 1.23, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
59, 0, 1.933, 0.98, 1, 0.00, 0.00, 0.42, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.52, 0.13, 0.00, 0.00, 1.10, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
60, 0, 1.967, 0.98, 1, 0.00, 0.00, 0.44, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.47, 0.07, 0.00, 0.00, 1.08, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
61, 0, 2.000, 0.98, 1, 0.00, 0.00, 0.50, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.41, 0.02, 0.00, 0.00, 1.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.033, 0.98, 1, 0.02, 0.00, 0.52, 0.00, 0.00, 0.18, 0.00, 0.00, 0.00, 0.00, 0.41, 0.06, 0.00, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.067, 0.98, 1, 0.02, 0.00, 0.49, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 0.44, 0.10, 0.04, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.100, 0.98, 1, 0.02, 0.00, 0.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.54, 0.18, 0.04, 0.00, 0.87, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.133, 0.98, 1, 0.00, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.42, 0.19, 0.07, 0.00, 0.81, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
66, 0, 2.167, 0.98, 1, 0.00, 0.00, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.33, 0.17, 0.09, 0.00, 0.72, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
67, 0, 2.200, 0.98, 1, 0.00, 0.00, 0.08, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.17, 0.23, 0.14, 0.00, 0.73, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68, 0, 2.233, 0.98, 1, 0.01, 0.00, 0.02, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.17, 0.30, 0.20, 0.00, 0.69, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69, 0, 2.267, 0.98, 1, 0.01, 0.00, 0.05, 0.00, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 0.09, 0.33, 0.13, 0.00, 0.76, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70, 0, 2.300, 0.98, 1, 0.01, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.14, 0.22, 0.09, 0.00, 0.82, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
