frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
36, 0, 1.168, 0.98, 1, 0.00, 0.00, 1.19, 0.00, 0.00, 0.00, 0.15, 2.57, 1.06, 0.30, 0.07, 0.10, 0.00, 0.00, 0.58, 0.35, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37, 0, 1.201, 0.98, 1, 0.00, 0.00, 1.07, 0.01, 0.00, 0.00, 0.16, 2.35, 0.90, 0.11, 0.01, 0.15, 0.00, 0.00, 0.34, 0.39, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38, 0, 1.235, 0.98, 1, 0.00, 0.00, 1.11, 0.02, 0.00, 0.00, 0.12, 2.30, 0.82, 0.00, 0.01, 0.11, 0.00, 0.00, 0.38, 0.33, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39, 0, 1.268, 0.88, 1, 0.00, 0.00, 1.11, 0.02, 0.00, 0.00, 0.08, 2.35, 0.83, 0.04, 0.00, 0.05, 0.00, 0.00, 0.56, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40, 0, 1.301, 0.88, 1, 0.00, 0.00, 1.21, 0.02, 0.00, 0.00, 0.03, 2.43, 0.88, 0.06, 0.00, 0.00, 0.00, 0.00, 0.76, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
41, 0, 1.335, 0.88, 1, 0.00, 0.00, 1.23, 0.00, 0.00, 0.00, 0.03, 2.51, 0.90, 0.21, 0.00, 0.00, 0.00, 0.00, 0.95, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
42, 0, 1.368, 0.98, 1, 0.00, 0.00, 1.22, 0.00, 0.00, 0.00, 0.03, 2.58, 0.93, 0.28, 0.00, 0.00, 0.00, 0.00, 1.08, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
43, 0, 1.401, 0.98, 1, 0.02, 0.00, 1.09, 0.02, 0.00, 0.00, 0.00, 2.59, 0.95, 0.33, 0.00, 0.00, 0.00, 0.00, 1.00, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
44, 0, 1.435, 0.88, 1, 0.02, 0.00, 0.98, 0.02, 0.00, 0.00, 0.01, 2.49, 0.94, 0.25, 0.00, 0.00, 0.00, 0.00, 0.74, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45, 0, 1.468, 0.98, 1, 0.02, 0.00, 0.91, 0.06, 0.00, 0.00, 0.02, 2.42, 0.94, 0.14, 0.00, 0.00, 0.00, 0.00, 0.52, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46, 0, 1.502, 0.98, 1, 0.00, 0.00, 0.92, 0.04, 0.00, 0.00, 0.04, 2.36, 0.95, 0.07, 0.00, 0.00, 0.00, 0.00, 0.56, 0.37, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47, 0, 1.535, 0.98, 1, 0.00, 0.00, 0.86, 0.16, 0.00, 0.00, 0.04, 2.33, 0.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.55, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48, 0, 1.568, 0.88, 1, 0.00, 0.00, 0.78, 0.18, 0.00, 0.00, 0.02, 2.26, 0.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.86, 0.62, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49, 0, 1.602, 0.88, 1, 0.00, 0.00, 0.67, 0.38, 0.00, 0.00, 0.02, 2.19, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.83, 0.70, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50, 0, 1.635, 0.88, 1, 0.00, 0.00, 0.68, 0.50, 0.00, 0.00, 0.03, 2.18, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.74, 0.77, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
51, 0, 1.668, 0.88, 1, 0.00, 0.00, 0.73, 0.65, 0.00, 0.00, 0.03, 2.17, 1.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.67, 0.73, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
52, 0, 1.702, 0.88, 1, 0.00, 0.00, 0.76, 0.69, 0.00, 0.00, 0.01, 2.20, 0.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.61, 0.85, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
53, 0, 1.735, 0.88, 1, 0.00, 0.00, 0.76, 0.68, 0.00, 0.00, 0.00, 2.22, 0.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.53, 0.88, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
54, 0, 1.768, 0.88, 1, 0.00, 0.14, 0.79, 0.63, 0.00, 0.00, 0.00, 2.27, 0.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.51, 0.82, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
55, 0, 1.802, 0.88, 1, 0.00, 0.24, 0.83, 0.51, 0.00, 0.00, 0.00, 2.24, 0.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.54, 0.57, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
56, 0, 1.835, 0.88, 1, 0.00, 0.33, 0.84, 0.50, 0.00, 0.00, 0.00, 2.21, 0.75, 0.00, 0.00, 0.02, 0.00, 0.00, 0.61, 0.37, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
57, 0, 1.869, 0.88, 1, 0.00, 0.28, 0.81, 0.54, 0.00, 0.00, 0.00, 2.11, 0.74, 0.00, 0.00, 0.02, 0.00, 0.00, 0.64, 0.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
58, 0, 1.902, 0.88, 1, 0.00, 0.36, 0.89, 0.55, 0.00, 0.00, 0.00, 2.05, 0.76, 0.00, 0.00, 0.09, 0.00, 0.00, 0.60, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
59, 0, 1.935, 0.98, 1, 0.00, 0.27, 0.97, 0.55, 0.00, 0.00, 0.01, 2.01, 0.77, 0.07, 0.00, 0.12, 0.00, 0.00, 0.55, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
60, 0, 1.969, 0.98, 1, 0.00, 0.20, 0.99, 0.62, 0.00, 0.00, 0.01, 2.00, 0.83, 0.21, 0.03, 0.23, 0.00, 0.08, 0.34, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61, 0, 2.002, 0.98, 1, 0.00, 0.13, 0.97, 0.70, 0.00, 0.00, 0.01, 1.97, 0.93, 0.39, 0.11, 0.36, 0.00, 0.14, 0.20, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
62, 0, 2.035, 0.88, 1, 0.00, 0.14, 0.90, 0.75, 0.00, 0.00, 0.00, 2.05, 1.00, 0.39, 0.11, 0.47, 0.00, 0.24, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
63, 0, 2.069, 0.88, 1, 0.00, 0.15, 0.92, 0.72, 0.00, 0.00, 0.01, 2.24, 1.08, 0.42, 0.10, 0.47, 0.00, 0.16, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
64, 0, 2.102, 0.98, 1, 0.00, 0.03, 0.91, 0.66, 0.00, 0.00, 0.01, 2.49, 1.14, 0.41, 0.02, 0.34, 0.00, 0.10, 0.49, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
65, 0, 2.135, 0.98, 1, 0.00, 0.02, 1.01, 0.52, 0.00, 0.00, 0.05, 2.57, 1.17, 0.44, 0.02, 0.18, 0.00, 0.00, 0.77, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
66, 0, 2.169, 0.98, 1, 0.00, 0.00, 1.06, 0.39, 0.00, 0.00, 0.07, 2.62, 1.15, 0.36, 0.00, 0.07, 0.00, 0.00, 0.89, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
67, 0, 2.202, 0.98, 1, 0.00, 0.00, 1.08, 0.43, 0.00, 0.00, 0.07, 2.55, 1.15, 0.24, 0.00, 0.06, 0.00, 0.00, 0.94, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
68, 0, 2.236, 0.98, 1, 0.14, 0.00, 0.98, 0.29, 0.00, 0.00, 0.09, 2.57, 1.26, 0.20, 0.08, 0.06, 0.00, 0.00, 0.86, 0.00, 0.19, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
69, 0, 2.269, 0.88, 1, 0.28, 0.00, 0.82, 0.19, 0.00, 0.00, 0.17, 2.46, 1.40, 0.19, 0.16, 0.05, 0.00, 0.00, 0.60, 0.00, 0.83, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
70, 0, 2.302, 0.88, 1, 0.42, 0.00, 0.61, 0.00, 0.00, 0.00, 0.28, 2.35, 1.53, 0.14, 0.36, 0.11, 0.00, 0.00, 0.27, 0.00, 1.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
